The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 13/07/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Marylebone Road",,,,,
Latitude,,51.522530,,,,,,
Longitude,,-0.154611,,,,,,
Site Type,,Urban Traffic,,,,,,
Zone,,Greater London,,,,,,
Agglomeration,,Greater London Urban Area,,,,,,
Local Authority,,"Westminster",,,,,,
Date,Time,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status
2023-11-17,03:00:00,16.36474,V ugm-3,11.10097,V ugm-3,33.2775,V ugm-3
2023-11-17,04:00:00,22.15227,V ugm-3,10.60205,V ugm-3,26.20125,V ugm-3
2023-11-17,05:00:00,16.56431,V ugm-3,11.97408,V ugm-3,32.895,V ugm-3
2023-11-17,06:00:00,10.97635,V ugm-3,25.32019,V ugm-3,39.97125,V ugm-3
2023-11-17,07:00:00,4.19097,V ugm-3,44.9028,V ugm-3,55.845,V ugm-3
2023-11-17,08:00:00,1.39699,V ugm-3,95.16899,V ugm-3,67.32,V ugm-3
2023-11-17,09:00:00,1.59656,V ugm-3,96.29156,V ugm-3,64.6425,V ugm-3
2023-11-17,10:00:00,2.19527,V ugm-3,109.88713,V ugm-3,75.3525,V ugm-3
2023-11-17,11:00:00,2.59441,V ugm-3,110.26132,V ugm-3,78.60375,V ugm-3
2023-11-17,12:00:00,4.59011,V ugm-3,118.11931,V ugm-3,87.5925,V ugm-3
2023-11-17,13:00:00,6.98495,V ugm-3,90.42925,V ugm-3,77.07375,V ugm-3
2023-11-17,14:00:00,8.38194,V ugm-3,79.57774,V ugm-3,78.60375,V ugm-3
2023-11-17,15:00:00,11.17592,V ugm-3,79.07882,V ugm-3,78.4125,V ugm-3
2023-11-17,16:00:00,8.58151,V ugm-3,76.21003,V ugm-3,81.28125,V ugm-3
2023-11-17,17:00:00,3.59226,V ugm-3,90.17979,V ugm-3,89.1225,V ugm-3
2023-11-17,18:00:00,1.79613,V ugm-3,66.73055,V ugm-3,76.5,V ugm-3
2023-11-17,19:00:00,2.39484,V ugm-3,69.97353,V ugm-3,81.855,V ugm-3
2023-11-17,20:00:00,2.39484,V ugm-3,62.61446,V ugm-3,77.45625,V ugm-3
2023-11-17,21:00:00,2.39484,V ugm-3,48.51997,V ugm-3,75.92625,V ugm-3
2023-11-17,22:00:00,2.59441,V ugm-3,51.88768,V ugm-3,73.63125,V ugm-3
2023-11-17,23:00:00,4.98925,V ugm-3,45.90064,V ugm-3,71.145,V ugm-3
2023-11-17,24:00:00,21.9527,V ugm-3,24.32235,V ugm-3,56.03625,V ugm-3
2023-11-18,01:00:00,23.15012,V ugm-3,26.44276,V ugm-3,49.725,V ugm-3
2023-11-18,02:00:00,34.72518,V ugm-3,32.67926,V ugm-3,31.17375,V ugm-3
2023-11-18,03:00:00,39.31529,V ugm-3,0.87311,V ugm-3,22.185,V ugm-3
2023-11-18,04:00:00,37.71873,V ugm-3,2.4946,V ugm-3,20.2725,V ugm-3
2023-11-18,05:00:00,39.51486,V ugm-3,2.4946,V ugm-3,19.31625,V ugm-3
2023-11-18,06:00:00,37.51916,V ugm-3,4.49028,V ugm-3,22.37625,V ugm-3
2023-11-18,07:00:00,33.32819,V ugm-3,8.98056,V ugm-3,25.43625,V ugm-3
2023-11-18,08:00:00,30.73378,V ugm-3,9.47948,V ugm-3,27.9225,V ugm-3
2023-11-18,09:00:00,27.9398,V ugm-3,12.473,V ugm-3,32.32125,V ugm-3
2023-11-18,10:00:00,22.95055,V ugm-3,21.82775,V ugm-3,29.64375,V ugm-3
2023-11-18,11:00:00,18.75958,V ugm-3,28.31371,V ugm-3,41.11875,V ugm-3
2023-11-18,12:00:00,11.37549,V ugm-3,40.41252,V ugm-3,41.6925,V ugm-3
2023-11-18,13:00:00,11.17592,V ugm-3,37.91792,V ugm-3,34.425,V ugm-3
2023-11-18,14:00:00,9.9785,V ugm-3,40.91144,V ugm-3,39.78,V ugm-3
2023-11-18,15:00:00,10.97635,V ugm-3,42.90712,V ugm-3,43.79625,V ugm-3
2023-11-18,16:00:00,14.76818,V ugm-3,30.05993,V ugm-3,40.35375,V ugm-3
2023-11-18,17:00:00,14.36904,V ugm-3,34.42548,V ugm-3,41.88375,V ugm-3
2023-11-18,18:00:00,17.16302,V ugm-3,38.54157,V ugm-3,47.43,V ugm-3
2023-11-18,19:00:00,21.15442,V ugm-3,22.70086,V ugm-3,41.11875,V ugm-3
2023-11-18,20:00:00,19.55786,V ugm-3,28.18898,V ugm-3,43.9875,V ugm-3
2023-11-18,21:00:00,20.55571,V ugm-3,23.94816,V ugm-3,38.05875,V ugm-3
2023-11-18,22:00:00,23.15012,V ugm-3,22.4514,V ugm-3,43.03125,V ugm-3
2023-11-18,23:00:00,28.93765,V ugm-3,17.58693,V ugm-3,31.17375,V ugm-3
2023-11-18,24:00:00,33.12862,V ugm-3,14.34395,V ugm-3,30.6,V ugm-3
2023-11-19,01:00:00,35.9226,V ugm-3,12.97192,V ugm-3,26.775,V ugm-3
2023-11-19,02:00:00,41.11142,V ugm-3,7.4838,V ugm-3,19.31625,V ugm-3
2023-11-19,03:00:00,44.50411,V ugm-3,5.73758,V ugm-3,16.065,V ugm-3
2023-11-19,04:00:00,49.49336,V ugm-3,2.99352,V ugm-3,12.81375,V ugm-3
2023-11-19,05:00:00,53.08562,V ugm-3,1.37203,V ugm-3,9.37125,V ugm-3
2023-11-19,06:00:00,50.29164,V ugm-3,4.11609,V ugm-3,17.40375,V ugm-3
2023-11-19,07:00:00,49.49336,V ugm-3,3.7419,V ugm-3,16.83,V ugm-3
2023-11-19,08:00:00,41.9097,V ugm-3,8.98056,V ugm-3,26.01,V ugm-3
2023-11-19,09:00:00,42.30884,V ugm-3,8.35691,V ugm-3,24.48,V ugm-3
2023-11-19,10:00:00,42.30884,V ugm-3,8.60637,V ugm-3,24.48,V ugm-3
2023-11-19,11:00:00,39.11572,V ugm-3,14.84287,V ugm-3,30.02625,V ugm-3
2023-11-19,12:00:00,40.31314,V ugm-3,15.46652,V ugm-3,33.08625,V ugm-3
2023-11-19,13:00:00,37.9183,V ugm-3,19.20842,V ugm-3,30.6,V ugm-3
2023-11-19,14:00:00,34.52561,V ugm-3,25.32019,V ugm-3,35.955,V ugm-3
2023-11-19,15:00:00,33.32819,V ugm-3,22.82559,V ugm-3,38.44125,V ugm-3
2023-11-19,16:00:00,28.93765,V ugm-3,23.44924,V ugm-3,36.52875,V ugm-3
2023-11-19,17:00:00,22.75098,V ugm-3,39.78887,V ugm-3,50.29875,V ugm-3
2023-11-19,18:00:00,21.9527,V ugm-3,31.80615,V ugm-3,49.53375,V ugm-3
2023-11-19,19:00:00,21.35399,V ugm-3,35.42332,V ugm-3,44.17875,V ugm-3
2023-11-19,20:00:00,20.95485,V ugm-3,36.42116,V ugm-3,48.76875,V ugm-3
2023-11-19,21:00:00,26.54281,V ugm-3,22.70086,V ugm-3,38.05875,V ugm-3
2023-11-19,22:00:00,30.53421,V ugm-3,14.59341,V ugm-3,32.70375,V ugm-3
2023-11-19,23:00:00,31.13292,V ugm-3,12.72246,V ugm-3,29.835,V ugm-3
2023-11-19,24:00:00,34.12647,V ugm-3,9.72894,V ugm-3,27.1575,V ugm-3
2023-11-20,01:00:00,34.32604,V ugm-3,9.85367,V ugm-3,24.28875,V ugm-3
2023-11-20,02:00:00,40.91185,V ugm-3,4.36555,V ugm-3,16.25625,V ugm-3
2023-11-20,03:00:00,41.11142,V ugm-3,4.61501,V ugm-3,17.78625,V ugm-3
2023-11-20,04:00:00,42.50841,V ugm-3,4.24082,V ugm-3,16.065,V ugm-3
2023-11-20,05:00:00,43.9054,V ugm-3,3.61717,V ugm-3,13.96125,V ugm-3
2023-11-20,06:00:00,38.31744,V ugm-3,14.09449,V ugm-3,25.05375,V ugm-3
2023-11-20,07:00:00,24.54711,V ugm-3,23.94816,V ugm-3,43.79625,V ugm-3
2023-11-20,08:00:00,17.9613,V ugm-3,47.02321,V ugm-3,53.74125,V ugm-3
2023-11-20,09:00:00,9.9785,V ugm-3,83.31964,V ugm-3,78.98625,V ugm-3
2023-11-20,10:00:00,13.17162,V ugm-3,39.9136,V ugm-3,59.47875,V ugm-3
2023-11-20,11:00:00,23.9484,V ugm-3,17.33747,V ugm-3,49.725,V ugm-3
2023-11-20,12:00:00,33.52776,V ugm-3,7.35907,V ugm-3,30.9825,V ugm-3
2023-11-20,13:00:00,41.71013,V ugm-3,4.24082,V ugm-3,21.61125,V ugm-3
2023-11-20,14:00:00,42.90755,V ugm-3,3.7419,V ugm-3,18.7425,V ugm-3
2023-11-20,15:00:00,38.71658,V ugm-3,8.85583,V ugm-3,31.93875,V ugm-3
2023-11-20,16:00:00,17.16302,V ugm-3,22.70086,V ugm-3,44.94375,V ugm-3
2023-11-20,17:00:00,12.17377,V ugm-3,26.69222,V ugm-3,52.02,V ugm-3
2023-11-20,18:00:00,14.56861,V ugm-3,19.58261,V ugm-3,41.88375,V ugm-3
2023-11-20,19:00:00,6.18667,V ugm-3,49.26835,V ugm-3,54.50625,V ugm-3
2023-11-20,20:00:00,6.38624,V ugm-3,31.30723,V ugm-3,48.76875,V ugm-3
2023-11-20,21:00:00,28.33894,V ugm-3,5.23866,V ugm-3,19.5075,V ugm-3
2023-11-20,22:00:00,35.9226,V ugm-3,2.61933,V ugm-3,13.19625,V ugm-3
2023-11-20,23:00:00,30.33464,V ugm-3,1.74622,V ugm-3,17.2125,V ugm-3
2023-11-20,24:00:00,31.9312,V ugm-3,0.49892,V ugm-3,12.6225,V ugm-3
2023-11-21,01:00:00,27.74023,V ugm-3,2.36987,V ugm-3,10.13625,V ugm-3
2023-11-21,02:00:00,29.13722,V ugm-3,2.74406,V ugm-3,4.9725,V ugm-3
2023-11-21,03:00:00,28.53851,V ugm-3,1.62149,V ugm-3,5.16375,V ugm-3
2023-11-21,04:00:00,30.93335,V ugm-3,2.24514,V ugm-3,1.1475,V ugm-3
2023-11-21,05:00:00,27.14152,V ugm-3,0.87311,V ugm-3,1.53,V ugm-3
2023-11-21,06:00:00,26.94195,V ugm-3,2.74406,V ugm-3,0.765,V ugm-3
2023-11-21,07:00:00,29.73593,V ugm-3,2.86879,V ugm-3,3.4425,V ugm-3
2023-11-21,08:00:00,24.74668,V ugm-3,4.9892,V ugm-3,13.19625,V ugm-3
2023-11-21,09:00:00,20.35614,V ugm-3,7.85799,V ugm-3,16.63875,V ugm-3
2023-11-21,10:00:00,17.76173,V ugm-3,14.9676,V ugm-3,13.57875,V ugm-3
2023-11-21,11:00:00,16.76388,V ugm-3,17.71166,V ugm-3,21.8025,V ugm-3
2023-11-21,12:00:00,15.16732,V ugm-3,13.84503,V ugm-3,20.2725,V ugm-3
2023-11-21,13:00:00,17.36259,V ugm-3,14.59341,V ugm-3,19.5075,V ugm-3
2023-11-21,14:00:00,17.9613,V ugm-3,12.22354,V ugm-3,10.90125,V ugm-3
2023-11-21,15:00:00,19.55786,V ugm-3,17.21274,V ugm-3,16.065,V ugm-3
2023-11-21,16:00:00,23.34969,V ugm-3,10.85151,V ugm-3,11.28375,V ugm-3
2023-11-21,17:00:00,23.54926,V ugm-3,16.46436,V ugm-3,23.52375,V ugm-3
2023-11-21,18:00:00,25.14582,V ugm-3,8.48164,V ugm-3,16.065,V ugm-3
2023-11-21,19:00:00,26.54281,V ugm-3,8.85583,V ugm-3,21.22875,V ugm-3
2023-11-21,20:00:00,24.94625,V ugm-3,9.85367,V ugm-3,16.63875,V ugm-3
2023-11-21,21:00:00,27.54066,V ugm-3,5.86231,V ugm-3,10.71,V ugm-3
2023-11-21,22:00:00,26.34324,V ugm-3,7.10961,V ugm-3,13.77,V ugm-3
2023-11-21,23:00:00,25.9441,V ugm-3,9.23002,V ugm-3,11.0925,V ugm-3
2023-11-21,24:00:00,25.54496,V ugm-3,5.73758,V ugm-3,11.28375,V ugm-3
2023-11-22,01:00:00,22.75098,V ugm-3,5.36339,V ugm-3,13.005,V ugm-3
2023-11-22,02:00:00,23.34969,V ugm-3,2.12041,V ugm-3,10.3275,V ugm-3
2023-11-22,03:00:00,24.54711,V ugm-3,2.74406,V ugm-3,8.7975,V ugm-3
2023-11-22,04:00:00,20.75528,V ugm-3,3.86663,V ugm-3,16.25625,V ugm-3
2023-11-22,05:00:00,10.97635,V ugm-3,13.7203,V ugm-3,26.58375,V ugm-3
2023-11-22,06:00:00,6.78538,V ugm-3,22.20194,V ugm-3,32.5125,V ugm-3
2023-11-22,07:00:00,1.59656,V ugm-3,67.72839,V ugm-3,41.50125,V ugm-3
2023-11-22,08:00:00,0.99785,V ugm-3,94.67007,V ugm-3,39.78,V ugm-3
2023-11-22,09:00:00,1.19742,V ugm-3,125.35365,V ugm-3,40.73625,V ugm-3
2023-11-22,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2023-11-22,11:00:00,1.79613,V ugm-3,98.5367,V ugm-3,49.725,V ugm-3
2023-11-22,12:00:00,2.39484,V ugm-3,107.39253,V ugm-3,47.8125,V ugm-3
2023-11-22,13:00:00,2.79398,V ugm-3,110.63551,V ugm-3,64.26,V ugm-3
2023-11-22,14:00:00,3.59226,V ugm-3,140.32125,V ugm-3,67.89375,V ugm-3
2023-11-22,15:00:00,2.59441,V ugm-3,102.65279,V ugm-3,62.73,V ugm-3
2023-11-22,16:00:00,2.19527,V ugm-3,94.7948,V ugm-3,67.7025,V ugm-3
2023-11-22,17:00:00,1.79613,V ugm-3,88.18411,V ugm-3,68.85,V ugm-3
2023-11-22,18:00:00,1.79613,V ugm-3,92.17547,V ugm-3,65.59875,V ugm-3
2023-11-22,19:00:00,1.59656,V ugm-3,81.82288,V ugm-3,64.83375,V ugm-3
2023-11-22,20:00:00,1.79613,V ugm-3,78.08098,V ugm-3,64.6425,V ugm-3
2023-11-22,21:00:00,2.59441,V ugm-3,64.48541,V ugm-3,51.6375,V ugm-3
2023-11-22,22:00:00,2.79398,V ugm-3,54.75647,V ugm-3,51.06375,V ugm-3
2023-11-22,23:00:00,2.39484,V ugm-3,57.12634,V ugm-3,50.8725,V ugm-3
2023-11-22,24:00:00,2.39484,V ugm-3,51.1393,V ugm-3,50.8725,V ugm-3
2023-11-23,01:00:00,3.19312,V ugm-3,40.53725,V ugm-3,44.94375,V ugm-3
2023-11-23,02:00:00,3.39269,V ugm-3,26.56749,V ugm-3,41.31,V ugm-3
2023-11-23,03:00:00,10.17807,V ugm-3,18.58477,V ugm-3,31.55625,V ugm-3
2023-11-23,04:00:00,20.35614,V ugm-3,6.73542,V ugm-3,21.61125,V ugm-3
2023-11-23,05:00:00,15.36689,V ugm-3,15.59125,V ugm-3,28.6875,V ugm-3
2023-11-23,06:00:00,15.16732,V ugm-3,14.59341,V ugm-3,25.245,V ugm-3
2023-11-23,07:00:00,7.58366,V ugm-3,39.66414,V ugm-3,41.6925,V ugm-3
2023-11-23,08:00:00,3.19312,V ugm-3,67.22947,V ugm-3,50.8725,V ugm-3
2023-11-23,09:00:00,6.98495,V ugm-3,45.27699,V ugm-3,56.61,V ugm-3
2023-11-23,10:00:00,9.9785,V ugm-3,50.51565,V ugm-3,55.08,V ugm-3
2023-11-23,11:00:00,12.57291,V ugm-3,47.89632,V ugm-3,50.49,V ugm-3
2023-11-23,12:00:00,9.57936,V ugm-3,91.0529,V ugm-3,63.1125,V ugm-3
2023-11-23,13:00:00,12.77248,V ugm-3,64.8596,V ugm-3,53.1675,V ugm-3
2023-11-23,14:00:00,13.17162,V ugm-3,60.61878,V ugm-3,61.965,V ugm-3
2023-11-23,15:00:00,16.56431,V ugm-3,38.54157,V ugm-3,52.59375,V ugm-3
2023-11-23,16:00:00,18.36044,V ugm-3,24.946,V ugm-3,45.70875,V ugm-3
2023-11-23,17:00:00,8.58151,V ugm-3,73.46597,V ugm-3,64.83375,V ugm-3
2023-11-23,18:00:00,7.58366,V ugm-3,60.11986,V ugm-3,58.14,V ugm-3
2023-11-23,19:00:00,15.76603,V ugm-3,21.45356,V ugm-3,43.605,V ugm-3
2023-11-23,20:00:00,14.56861,V ugm-3,22.57613,V ugm-3,48.00375,V ugm-3
2023-11-23,21:00:00,16.16517,V ugm-3,17.21274,V ugm-3,37.8675,V ugm-3
2023-11-23,22:00:00,11.17592,V ugm-3,41.28563,V ugm-3,48.76875,V ugm-3
2023-11-23,23:00:00,32.72948,V ugm-3,8.48164,V ugm-3,19.69875,V ugm-3
2023-11-23,24:00:00,58.27444,V ugm-3,0.12473,V ugm-3,3.825,V ugm-3
2023-11-24,01:00:00,59.47186,V ugm-3,0.24946,V ugm-3,5.16375,V ugm-3
2023-11-24,02:00:00,57.67573,V ugm-3,0.12473,V ugm-3,1.53,V ugm-3
2023-11-24,03:00:00,57.27659,V ugm-3,-0.12473,V ugm-3,2.86875,V ugm-3
2023-11-24,04:00:00,49.29379,V ugm-3,1.2473,V ugm-3,8.98875,V ugm-3
2023-11-24,05:00:00,55.68003,V ugm-3,-0.12473,V ugm-3,4.59,V ugm-3
2023-11-24,06:00:00,59.27229,V ugm-3,0.24946,V ugm-3,3.06,V ugm-3
2023-11-24,07:00:00,55.48046,V ugm-3,1.12257,V ugm-3,9.5625,V ugm-3
2023-11-24,08:00:00,53.48476,V ugm-3,2.74406,V ugm-3,11.0925,V ugm-3
2023-11-24,09:00:00,59.27229,V ugm-3,4.11609,V ugm-3,14.535,V ugm-3
2023-11-24,10:00:00,60.46971,V ugm-3,3.24298,V ugm-3,12.24,V ugm-3
2023-11-24,11:00:00,55.48046,V ugm-3,6.86015,V ugm-3,15.6825,V ugm-3
2023-11-24,12:00:00,53.08562,V ugm-3,6.11177,V ugm-3,15.49125,V ugm-3
2023-11-24,13:00:00,48.29594,V ugm-3,11.2257,V ugm-3,15.10875,V ugm-3
2023-11-24,14:00:00,46.10067,V ugm-3,13.09665,V ugm-3,21.8025,V ugm-3
2023-11-24,15:00:00,50.09207,V ugm-3,13.7203,V ugm-3,15.87375,V ugm-3
2023-11-24,16:00:00,41.11142,V ugm-3,11.59989,V ugm-3,24.0975,V ugm-3
2023-11-24,17:00:00,28.93765,V ugm-3,19.08369,V ugm-3,36.3375,V ugm-3
2023-11-24,18:00:00,25.34539,V ugm-3,15.84071,V ugm-3,37.8675,V ugm-3
2023-11-24,19:00:00,31.9312,V ugm-3,4.86447,V ugm-3,29.07,V ugm-3
2023-11-24,20:00:00,33.9269,V ugm-3,2.36987,V ugm-3,26.96625,V ugm-3
2023-11-24,21:00:00,39.71443,V ugm-3,2.74406,V ugm-3,23.715,V ugm-3
2023-11-24,22:00:00,37.71873,V ugm-3,1.74622,V ugm-3,20.08125,V ugm-3
2023-11-24,23:00:00,29.13722,V ugm-3,5.86231,V ugm-3,25.6275,V ugm-3
2023-11-24,24:00:00,34.72518,V ugm-3,1.99568,V ugm-3,20.2725,V ugm-3
2023-11-25,01:00:00,36.92045,V ugm-3,0.99784,V ugm-3,16.4475,V ugm-3
2023-11-25,02:00:00,30.93335,V ugm-3,5.11393,V ugm-3,22.185,V ugm-3
2023-11-25,03:00:00,27.54066,V ugm-3,4.9892,V ugm-3,20.84625,V ugm-3
2023-11-25,04:00:00,23.54926,V ugm-3,7.73326,V ugm-3,25.81875,V ugm-3
2023-11-25,05:00:00,21.55356,V ugm-3,10.85151,V ugm-3,29.835,V ugm-3
2023-11-25,06:00:00,30.93335,V ugm-3,1.62149,V ugm-3,17.9775,V ugm-3
2023-11-25,07:00:00,21.55356,V ugm-3,8.48164,V ugm-3,29.4525,V ugm-3
2023-11-25,08:00:00,8.78108,V ugm-3,35.79751,V ugm-3,49.725,V ugm-3
2023-11-25,09:00:00,6.58581,V ugm-3,54.25755,V ugm-3,55.27125,V ugm-3
2023-11-25,10:00:00,8.58151,V ugm-3,59.12202,V ugm-3,57.94875,V ugm-3
2023-11-25,11:00:00,9.77893,V ugm-3,60.86824,V ugm-3,58.14,V ugm-3
2023-11-25,12:00:00,34.52561,V ugm-3,12.97192,V ugm-3,31.365,V ugm-3
2023-11-25,13:00:00,40.31314,V ugm-3,7.4838,V ugm-3,21.8025,V ugm-3
2023-11-25,14:00:00,44.10497,V ugm-3,5.98704,V ugm-3,16.63875,V ugm-3
2023-11-25,15:00:00,40.11357,V ugm-3,12.09881,V ugm-3,25.81875,V ugm-3
2023-11-25,16:00:00,35.9226,V ugm-3,12.09881,V ugm-3,36.91125,V ugm-3
2023-11-25,17:00:00,9.57936,V ugm-3,46.89848,V ugm-3,72.10125,V ugm-3
2023-11-25,18:00:00,5.9871,V ugm-3,79.07882,V ugm-3,70.38,V ugm-3
2023-11-25,19:00:00,2.59441,V ugm-3,57.87472,V ugm-3,72.48375,V ugm-3
2023-11-25,20:00:00,2.19527,V ugm-3,76.0853,V ugm-3,73.44,V ugm-3
2023-11-25,21:00:00,2.79398,V ugm-3,73.5907,V ugm-3,74.39625,V ugm-3
2023-11-25,22:00:00,2.39484,V ugm-3,50.76511,V ugm-3,65.59875,V ugm-3
2023-11-25,23:00:00,1.79613,V ugm-3,65.98217,V ugm-3,66.1725,V ugm-3
2023-11-25,24:00:00,1.39699,V ugm-3,66.1069,V ugm-3,61.39125,V ugm-3
2023-11-26,01:00:00,1.9957,V ugm-3,58.99729,V ugm-3,60.62625,V ugm-3
2023-11-26,02:00:00,1.39699,V ugm-3,60.11986,V ugm-3,56.61,V ugm-3
2023-11-26,03:00:00,1.19742,V ugm-3,52.26187,V ugm-3,52.02,V ugm-3
2023-11-26,04:00:00,1.19742,V ugm-3,40.28779,V ugm-3,46.47375,V ugm-3
2023-11-26,05:00:00,0.99785,V ugm-3,34.79967,V ugm-3,46.47375,V ugm-3
2023-11-26,06:00:00,0.99785,V ugm-3,29.56101,V ugm-3,42.84,V ugm-3
2023-11-26,07:00:00,1.59656,V ugm-3,32.92872,V ugm-3,46.47375,V ugm-3
2023-11-26,08:00:00,1.9957,V ugm-3,41.28563,V ugm-3,44.17875,V ugm-3
2023-11-26,09:00:00,4.78968,V ugm-3,43.40604,V ugm-3,46.09125,V ugm-3
2023-11-26,10:00:00,6.58581,V ugm-3,46.1501,V ugm-3,43.605,V ugm-3
2023-11-26,11:00:00,11.9742,V ugm-3,38.29211,V ugm-3,47.8125,V ugm-3
2023-11-26,12:00:00,9.57936,V ugm-3,53.38444,V ugm-3,56.41875,V ugm-3
2023-11-26,13:00:00,4.39054,V ugm-3,78.45517,V ugm-3,64.45125,V ugm-3
2023-11-26,14:00:00,6.98495,V ugm-3,72.71759,V ugm-3,58.33125,V ugm-3
2023-11-26,15:00:00,3.9914,V ugm-3,74.58854,V ugm-3,63.30375,V ugm-3
2023-11-26,16:00:00,3.39269,V ugm-3,67.85312,V ugm-3,61.965,V ugm-3
2023-11-26,17:00:00,5.58796,V ugm-3,68.97569,V ugm-3,57.7575,V ugm-3
2023-11-26,18:00:00,8.58151,V ugm-3,64.73487,V ugm-3,47.8125,V ugm-3
2023-11-26,19:00:00,12.37334,V ugm-3,55.13066,V ugm-3,53.1675,V ugm-3
2023-11-26,20:00:00,3.79183,V ugm-3,65.23379,V ugm-3,60.8175,V ugm-3
2023-11-26,21:00:00,1.59656,V ugm-3,61.86608,V ugm-3,65.21625,V ugm-3
2023-11-26,22:00:00,3.39269,V ugm-3,39.78887,V ugm-3,48.38625,V ugm-3
2023-11-26,23:00:00,0.59871,V ugm-3,62.86392,V ugm-3,52.02,V ugm-3
2023-11-26,24:00:00,4.39054,V ugm-3,36.42116,V ugm-3,46.2825,V ugm-3
2023-11-27,01:00:00,12.17377,V ugm-3,21.45356,V ugm-3,36.91125,V ugm-3
2023-11-27,02:00:00,18.75958,V ugm-3,11.97408,V ugm-3,23.3325,V ugm-3
2023-11-27,03:00:00,32.92905,V ugm-3,4.86447,V ugm-3,15.10875,V ugm-3
2023-11-27,04:00:00,36.52131,V ugm-3,4.49028,V ugm-3,13.19625,V ugm-3
2023-11-27,05:00:00,30.33464,V ugm-3,6.86015,V ugm-3,16.065,V ugm-3
2023-11-27,06:00:00,25.9441,V ugm-3,10.97624,V ugm-3,23.52375,V ugm-3
2023-11-27,07:00:00,12.77248,V ugm-3,34.17602,V ugm-3,45.32625,V ugm-3
2023-11-27,08:00:00,5.9871,V ugm-3,60.36932,V ugm-3,52.59375,V ugm-3
2023-11-27,09:00:00,3.39269,V ugm-3,73.21651,V ugm-3,51.82875,V ugm-3
2023-11-27,10:00:00,3.39269,V ugm-3,78.70463,V ugm-3,58.71375,V ugm-3
2023-11-27,11:00:00,9.37979,V ugm-3,45.65118,V ugm-3,52.59375,V ugm-3
2023-11-27,12:00:00,9.57936,V ugm-3,38.29211,V ugm-3,47.0475,V ugm-3
2023-11-27,13:00:00,8.78108,V ugm-3,30.68358,V ugm-3,41.11875,V ugm-3
2023-11-27,14:00:00,19.957,V ugm-3,12.59773,V ugm-3,18.93375,V ugm-3
2023-11-27,15:00:00,25.9441,V ugm-3,21.07937,V ugm-3,25.245,V ugm-3
2023-11-27,16:00:00,27.9398,V ugm-3,14.59341,V ugm-3,30.2175,V ugm-3
2023-11-27,17:00:00,27.34109,V ugm-3,17.33747,V ugm-3,30.40875,V ugm-3
2023-11-27,18:00:00,26.74238,V ugm-3,3.11825,V ugm-3,21.61125,V ugm-3
2023-11-27,19:00:00,34.72518,V ugm-3,3.61717,V ugm-3,18.93375,V ugm-3
2023-11-27,20:00:00,30.93335,V ugm-3,5.86231,V ugm-3,19.5075,V ugm-3
2023-11-27,21:00:00,32.92905,V ugm-3,2.12041,V ugm-3,18.36,V ugm-3
2023-11-27,22:00:00,33.52776,V ugm-3,4.73974,V ugm-3,14.72625,V ugm-3
2023-11-27,23:00:00,38.91615,V ugm-3,3.86663,V ugm-3,11.0925,V ugm-3
2023-11-27,24:00:00,42.10927,V ugm-3,3.61717,V ugm-3,7.2675,V ugm-3
2023-11-28,01:00:00,43.10712,V ugm-3,2.99352,V ugm-3,6.885,V ugm-3
2023-11-28,02:00:00,41.9097,V ugm-3,2.74406,V ugm-3,4.01625,V ugm-3
2023-11-28,03:00:00,38.91615,V ugm-3,0.37419,V ugm-3,1.9125,V ugm-3
2023-11-28,04:00:00,36.52131,V ugm-3,2.12041,V ugm-3,4.78125,V ugm-3
2023-11-28,05:00:00,32.52991,V ugm-3,0.87311,V ugm-3,6.12,V ugm-3
2023-11-28,06:00:00,32.13077,V ugm-3,4.61501,V ugm-3,12.24,V ugm-3
2023-11-28,07:00:00,25.9441,V ugm-3,6.61069,V ugm-3,15.6825,V ugm-3
2023-11-28,08:00:00,18.75958,V ugm-3,15.34179,V ugm-3,30.79125,V ugm-3
2023-11-28,09:00:00,12.97205,V ugm-3,29.18682,V ugm-3,35.76375,V ugm-3
2023-11-28,10:00:00,19.55786,V ugm-3,20.33099,V ugm-3,25.245,V ugm-3
2023-11-28,11:00:00,25.34539,V ugm-3,20.33099,V ugm-3,25.245,V ugm-3
2023-11-28,12:00:00,32.92905,V ugm-3,16.09017,V ugm-3,21.22875,V ugm-3
2023-11-28,13:00:00,29.9355,V ugm-3,12.59773,V ugm-3,20.84625,V ugm-3
2023-11-28,14:00:00,28.93765,V ugm-3,12.72246,V ugm-3,27.73125,V ugm-3
2023-11-28,15:00:00,23.9484,V ugm-3,17.21274,V ugm-3,28.49625,V ugm-3
2023-11-28,16:00:00,10.17807,V ugm-3,43.03185,V ugm-3,69.9975,V ugm-3
2023-11-28,17:00:00,2.59441,V ugm-3,87.06154,V ugm-3,68.085,V ugm-3
