Daily measurement data supplied by UK-air on 17/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"Bournemouth",,"Brighton Preston Park",,"Inverness",,"London Marylebone Road",,"London Westminster",,"Northampton Kingsthorpe",,"Wrexham",
Latitude,50.739570,,50.840836,,57.481308,,51.522530,,51.494670,,52.271886,,53.042282,,
Longitude,-1.826744,,-0.147572,,-4.241451,,-0.154611,,-0.131931,,-0.879898,,-3.002829,,
Site Type,Urban Background,,Urban Background,,Urban Traffic,,Urban Traffic,,Urban Background,,Urban Background,,Urban Traffic,,
Zone,South West,,South East,,Highland,,Greater London,,Greater London,,East Midlands,,North Wales,,
Agglomeration,Bournemouth Urban Area,,Brighton/Worthing/Littlehampton,,#N/A,,Greater London Urban Area,,Greater London Urban Area,,#N/A,,#N/A,,
Local Authority,"Bournemouth",,"Brighton",,"Highland",,"Westminster",,"Westminster",,"Northampton",,"Wrexham",,
Date,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status
2017-09-03,3.527,V ugm-3 (GRAV EMFAB),2.917,V ugm-3 (GRAV EMFAB),3.5,V ugm-3 (GRAV EMFAB),8.598,V ugm-3 (GRAV EMFAB),4.583,V ugm-3 (GRAV EMFAB),,,5.311,V ugm-3 (GRAV EMFAB)
2017-09-04,1.583,V ugm-3 (GRAV EMFAB),1.667,V ugm-3 (GRAV EMFAB),3.833,V ugm-3 (GRAV EMFAB),10.816,V ugm-3 (GRAV EMFAB),3.208,V ugm-3 (GRAV EMFAB),,,4.108,V ugm-3 (GRAV EMFAB)
2017-09-05,2.708,V ugm-3 (GRAV EMFAB),2.333,V ugm-3 (GRAV EMFAB),3.833,V ugm-3 (GRAV EMFAB),9.77,V ugm-3 (GRAV EMFAB),2.708,V ugm-3 (GRAV EMFAB),,,3.734,V ugm-3 (GRAV EMFAB)
2017-09-06,8.458,V ugm-3 (GRAV EMFAB),8.542,V ugm-3 (GRAV EMFAB),3.292,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),8.958,V ugm-3 (GRAV EMFAB),,,8.963,V ugm-3 (GRAV EMFAB)
2017-09-07,No data,V ugm-3 (GRAV EMFAB),6.625,V ugm-3 (GRAV EMFAB),4.333,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),8.333,V ugm-3 (GRAV EMFAB),,,5.56,V ugm-3 (GRAV EMFAB)
2017-09-08,3.917,V ugm-3 (GRAV EMFAB),3.208,V ugm-3 (GRAV EMFAB),2.042,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),,,1.909,V ugm-3 (GRAV EMFAB)
2017-09-09,3.859,V ugm-3 (GRAV EMFAB),2.333,V ugm-3 (GRAV EMFAB),2.833,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),3.917,V ugm-3 (GRAV EMFAB),,,2.531,V ugm-3 (GRAV EMFAB)
2017-09-10,4.375,V ugm-3 (GRAV EMFAB),3.542,V ugm-3 (GRAV EMFAB),2.708,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),3.333,V ugm-3 (GRAV EMFAB),,,2.739,V ugm-3 (GRAV EMFAB)
2017-09-11,5.062,V ugm-3 (GRAV EMFAB),5.042,V ugm-3 (GRAV EMFAB),2.083,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),3.667,V ugm-3 (GRAV EMFAB),,,2.905,V ugm-3 (GRAV EMFAB)
2017-09-12,3.983,V ugm-3 (GRAV EMFAB),3.432,V ugm-3 (GRAV EMFAB),2.167,V ugm-3 (GRAV EMFAB),8.94,V ugm-3 (GRAV EMFAB),3,V ugm-3 (GRAV EMFAB),,,2.78,V ugm-3 (GRAV EMFAB)
2017-09-13,4.958,V ugm-3 (GRAV EMFAB),2.458,V ugm-3 (GRAV EMFAB),3.75,V ugm-3 (GRAV EMFAB),6.011,V ugm-3 (GRAV EMFAB),3.958,V ugm-3 (GRAV EMFAB),,,1.411,V ugm-3 (GRAV EMFAB)
2017-09-14,2.875,V ugm-3 (GRAV EMFAB),1.208,V ugm-3 (GRAV EMFAB),3.333,V ugm-3 (GRAV EMFAB),6.903,V ugm-3 (GRAV EMFAB),4.542,V ugm-3 (GRAV EMFAB),,,1.784,V ugm-3 (GRAV EMFAB)
2017-09-15,3.333,V ugm-3 (GRAV EMFAB),2.208,V ugm-3 (GRAV EMFAB),3.708,V ugm-3 (GRAV EMFAB),10.153,V ugm-3 (GRAV EMFAB),5.375,V ugm-3 (GRAV EMFAB),,,3.195,V ugm-3 (GRAV EMFAB)
2017-09-16,3.833,V ugm-3 (GRAV EMFAB),6,V ugm-3 (GRAV EMFAB),4.667,V ugm-3 (GRAV EMFAB),7.153,V ugm-3 (GRAV EMFAB),5.542,V ugm-3 (GRAV EMFAB),,,3.61,V ugm-3 (GRAV EMFAB)
2017-09-17,5.417,V ugm-3 (GRAV EMFAB),4.542,V ugm-3 (GRAV EMFAB),2.75,V ugm-3 (GRAV EMFAB),5.278,V ugm-3 (GRAV EMFAB),3.542,V ugm-3 (GRAV EMFAB),,,4.274,V ugm-3 (GRAV EMFAB)
2017-09-18,6.292,V ugm-3 (GRAV EMFAB),4.25,V ugm-3 (GRAV EMFAB),4.917,V ugm-3 (GRAV EMFAB),6.986,V ugm-3 (GRAV EMFAB),6.375,V ugm-3 (GRAV EMFAB),,,4.025,V ugm-3 (GRAV EMFAB)
2017-09-19,6.375,V ugm-3 (GRAV EMFAB),4.417,V ugm-3 (GRAV EMFAB),4.708,V ugm-3 (GRAV EMFAB),11.199,V ugm-3 (GRAV EMFAB),8.375,V ugm-3 (GRAV EMFAB),,,4.73,V ugm-3 (GRAV EMFAB)
2017-09-20,4.689,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),4.375,V ugm-3 (GRAV EMFAB),13.819,V ugm-3 (GRAV EMFAB),7.792,V ugm-3 (GRAV EMFAB),,,3.029,V ugm-3 (GRAV EMFAB)
2017-09-21,4.833,V ugm-3 (GRAV EMFAB),3.792,V ugm-3 (GRAV EMFAB),4.125,V ugm-3 (GRAV EMFAB),13.667,V ugm-3 (GRAV EMFAB),6.917,V ugm-3 (GRAV EMFAB),,,1.618,V ugm-3 (GRAV EMFAB)
2017-09-22,4,V ugm-3 (GRAV EMFAB),2.75,V ugm-3 (GRAV EMFAB),5.083,V ugm-3 (GRAV EMFAB),13.917,V ugm-3 (GRAV EMFAB),6.5,V ugm-3 (GRAV EMFAB),,,3.154,V ugm-3 (GRAV EMFAB)
2017-09-23,4.583,V ugm-3 (GRAV EMFAB),4.5,V ugm-3 (GRAV EMFAB),4.75,V ugm-3 (GRAV EMFAB),10.879,V ugm-3 (GRAV EMFAB),7.833,V ugm-3 (GRAV EMFAB),,,3.9,V ugm-3 (GRAV EMFAB)
2017-09-24,8.833,V ugm-3 (GRAV EMFAB),8.333,V ugm-3 (GRAV EMFAB),6.167,V ugm-3 (GRAV EMFAB),13.431,V ugm-3 (GRAV EMFAB),13.917,V ugm-3 (GRAV EMFAB),,,11.66,V ugm-3 (GRAV EMFAB)
2017-09-25,10.167,V ugm-3 (GRAV EMFAB),15.708,V ugm-3 (GRAV EMFAB),8.375,V ugm-3 (GRAV EMFAB),26.36,V ugm-3 (GRAV EMFAB),24.708,V ugm-3 (GRAV EMFAB),,,10.996,V ugm-3 (GRAV EMFAB)
2017-09-26,35.228,V ugm-3 (GRAV EMFAB),28.125,V ugm-3 (GRAV EMFAB),10.083,V ugm-3 (GRAV EMFAB),28.661,V ugm-3 (GRAV EMFAB),25.583,V ugm-3 (GRAV EMFAB),,,25.27,V ugm-3 (GRAV EMFAB)
2017-09-27,21.875,V ugm-3 (GRAV EMFAB),32.875,V ugm-3 (GRAV EMFAB),11.708,V ugm-3 (GRAV EMFAB),34.351,V ugm-3 (GRAV EMFAB),30.122,V ugm-3 (GRAV EMFAB),,,29.834,V ugm-3 (GRAV EMFAB)
2017-09-28,4.792,V ugm-3 (GRAV EMFAB),4.458,V ugm-3 (GRAV EMFAB),3.208,V ugm-3 (GRAV EMFAB),12.971,V ugm-3 (GRAV EMFAB),4.372,V ugm-3 (GRAV EMFAB),,,4.149,V ugm-3 (GRAV EMFAB)
2017-09-29,6.929,V ugm-3 (GRAV EMFAB),7.208,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),16.25,V ugm-3 (GRAV EMFAB),7.205,V ugm-3 (GRAV EMFAB),,,4.772,V ugm-3 (GRAV EMFAB)
2017-09-30,4.667,V ugm-3 (GRAV EMFAB),4.333,V ugm-3 (GRAV EMFAB),3.208,V ugm-3 (GRAV EMFAB),12.008,V ugm-3 (GRAV EMFAB),5.038,V ugm-3 (GRAV EMFAB),,,3.776,V ugm-3 (GRAV EMFAB)
2017-10-01,3.5,V ugm-3 (GRAV EMFAB),4.333,V ugm-3 (GRAV EMFAB),2.208,V ugm-3 (GRAV EMFAB),7.113,V ugm-3 (GRAV EMFAB),1.788,V ugm-3 (GRAV EMFAB),,,2.863,V ugm-3 (GRAV EMFAB)
2017-10-02,7.75,V ugm-3 (GRAV EMFAB),8.542,V ugm-3 (GRAV EMFAB),2.708,V ugm-3 (GRAV EMFAB),12.971,V ugm-3 (GRAV EMFAB),6.955,V ugm-3 (GRAV EMFAB),,,4.398,V ugm-3 (GRAV EMFAB)
2017-10-03,6.792,V ugm-3 (GRAV EMFAB),5.667,V ugm-3 (GRAV EMFAB),2.542,V ugm-3 (GRAV EMFAB),9.5,V ugm-3 (GRAV EMFAB),6.413,V ugm-3 (GRAV EMFAB),,,3.444,V ugm-3 (GRAV EMFAB)
2017-10-04,5.167,V ugm-3 (GRAV EMFAB),4.583,V ugm-3 (GRAV EMFAB),4.083,V ugm-3 (GRAV EMFAB),13.917,V ugm-3 (GRAV EMFAB),4.747,V ugm-3 (GRAV EMFAB),,,2.531,V ugm-3 (GRAV EMFAB)
2017-10-05,4.191,V ugm-3 (GRAV EMFAB),4.583,V ugm-3 (GRAV EMFAB),2.083,V ugm-3 (GRAV EMFAB),6.208,V ugm-3 (GRAV EMFAB),1.913,V ugm-3 (GRAV EMFAB),,,3.154,V ugm-3 (GRAV EMFAB)
2017-10-06,6.5,V ugm-3 (GRAV EMFAB),7.042,V ugm-3 (GRAV EMFAB),2.792,V ugm-3 (GRAV EMFAB),8.875,V ugm-3 (GRAV EMFAB),5.122,V ugm-3 (GRAV EMFAB),,,3.361,V ugm-3 (GRAV EMFAB)
2017-10-07,4.5,V ugm-3 (GRAV EMFAB),5.708,V ugm-3 (GRAV EMFAB),1.167,V ugm-3 (GRAV EMFAB),8.033,V ugm-3 (GRAV EMFAB),3.455,V ugm-3 (GRAV EMFAB),,,1.494,V ugm-3 (GRAV EMFAB)
2017-10-08,7.375,V ugm-3 (GRAV EMFAB),5.042,V ugm-3 (GRAV EMFAB),2.042,V ugm-3 (GRAV EMFAB),8.075,V ugm-3 (GRAV EMFAB),5.83,V ugm-3 (GRAV EMFAB),,,6.39,V ugm-3 (GRAV EMFAB)
2017-10-09,6.208,V ugm-3 (GRAV EMFAB),5.625,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),16.417,V ugm-3 (GRAV EMFAB),8.747,V ugm-3 (GRAV EMFAB),,,3.983,V ugm-3 (GRAV EMFAB)
2017-10-10,4.042,V ugm-3 (GRAV EMFAB),3.771,V ugm-3 (GRAV EMFAB),2.667,V ugm-3 (GRAV EMFAB),13.264,V ugm-3 (GRAV EMFAB),3.622,V ugm-3 (GRAV EMFAB),,,2.656,V ugm-3 (GRAV EMFAB)
2017-10-11,4.542,V ugm-3 (GRAV EMFAB),3.583,V ugm-3 (GRAV EMFAB),3.042,V ugm-3 (GRAV EMFAB),11.172,V ugm-3 (GRAV EMFAB),3.913,V ugm-3 (GRAV EMFAB),,,2.822,V ugm-3 (GRAV EMFAB)
2017-10-12,5.292,V ugm-3 (GRAV EMFAB),5.833,V ugm-3 (GRAV EMFAB),2.667,V ugm-3 (GRAV EMFAB),17.167,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),,,3.859,V ugm-3 (GRAV EMFAB)
2017-10-13,4.417,V ugm-3 (GRAV EMFAB),4.583,V ugm-3 (GRAV EMFAB),4,V ugm-3 (GRAV EMFAB),14.812,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),,,1.328,V ugm-3 (GRAV EMFAB)
2017-10-14,4.583,V ugm-3 (GRAV EMFAB),6.167,V ugm-3 (GRAV EMFAB),5.417,V ugm-3 (GRAV EMFAB),14.458,V ugm-3 (GRAV EMFAB),7.236,V ugm-3 (GRAV EMFAB),,,5.353,V ugm-3 (GRAV EMFAB)
2017-10-15,15.333,V ugm-3 (GRAV EMFAB),15.083,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),21.088,V ugm-3 (GRAV EMFAB),13.528,V ugm-3 (GRAV EMFAB),,,10.705,V ugm-3 (GRAV EMFAB)
2017-10-16,9.958,V ugm-3 (GRAV EMFAB),11.083,V ugm-3 (GRAV EMFAB),2.292,V ugm-3 (GRAV EMFAB),17.782,V ugm-3 (GRAV EMFAB),12.236,V ugm-3 (GRAV EMFAB),,,12.988,V ugm-3 (GRAV EMFAB)
2017-10-17,6.1,V ugm-3 (GRAV EMFAB),9.625,V ugm-3 (GRAV EMFAB),1.708,V ugm-3 (GRAV EMFAB),16.695,V ugm-3 (GRAV EMFAB),9.278,V ugm-3 (GRAV EMFAB),,,4.896,V ugm-3 (GRAV EMFAB)
2017-10-18,14.458,V ugm-3 (GRAV EMFAB),15.792,V ugm-3 (GRAV EMFAB),3.917,V ugm-3 (GRAV EMFAB),20.167,V ugm-3 (GRAV EMFAB),18.653,V ugm-3 (GRAV EMFAB),,,10.29,V ugm-3 (GRAV EMFAB)
2017-10-19,8.091,V ugm-3 (GRAV EMFAB),14.125,V ugm-3 (GRAV EMFAB),6.292,V ugm-3 (GRAV EMFAB),20.167,V ugm-3 (GRAV EMFAB),14.361,V ugm-3 (GRAV EMFAB),,,9.627,V ugm-3 (GRAV EMFAB)
2017-10-20,3.917,V ugm-3 (GRAV EMFAB),6.125,V ugm-3 (GRAV EMFAB),4.375,V ugm-3 (GRAV EMFAB),11.417,V ugm-3 (GRAV EMFAB),4.111,V ugm-3 (GRAV EMFAB),,,2.531,V ugm-3 (GRAV EMFAB)
2017-10-21,6.833,V ugm-3 (GRAV EMFAB),7.125,V ugm-3 (GRAV EMFAB),3.875,V ugm-3 (GRAV EMFAB),9.958,V ugm-3 (GRAV EMFAB),5.444,V ugm-3 (GRAV EMFAB),,,2.241,V ugm-3 (GRAV EMFAB)
2017-10-22,3.375,V ugm-3 (GRAV EMFAB),3.375,V ugm-3 (GRAV EMFAB),4.083,V ugm-3 (GRAV EMFAB),6.667,V ugm-3 (GRAV EMFAB),3.153,V ugm-3 (GRAV EMFAB),,,2.905,V ugm-3 (GRAV EMFAB)
2017-10-23,2.042,V ugm-3 (GRAV EMFAB),2.417,V ugm-3 (GRAV EMFAB),5,V ugm-3 (GRAV EMFAB),12.259,V ugm-3 (GRAV EMFAB),5.486,V ugm-3 (GRAV EMFAB),,,4.274,V ugm-3 (GRAV EMFAB)
2017-10-24,3.583,V ugm-3 (GRAV EMFAB),4.417,V ugm-3 (GRAV EMFAB),4.875,V ugm-3 (GRAV EMFAB),11.213,V ugm-3 (GRAV EMFAB),5.069,V ugm-3 (GRAV EMFAB),,,0.996,V ugm-3 (GRAV EMFAB)
2017-10-25,4.292,V ugm-3 (GRAV EMFAB),5.398,V ugm-3 (GRAV EMFAB),2.958,V ugm-3 (GRAV EMFAB),13.682,V ugm-3 (GRAV EMFAB),7.178,V ugm-3 (GRAV EMFAB),,,2.573,V ugm-3 (GRAV EMFAB)
2017-10-26,7.182,V ugm-3 (GRAV EMFAB),5.523,V ugm-3 (GRAV EMFAB),2.708,V ugm-3 (GRAV EMFAB),15.75,V ugm-3 (GRAV EMFAB),12.636,V ugm-3 (GRAV EMFAB),,,5.768,V ugm-3 (GRAV EMFAB)
2017-10-27,10.596,V ugm-3 (GRAV EMFAB),9.856,V ugm-3 (GRAV EMFAB),3.042,V ugm-3 (GRAV EMFAB),10.417,V ugm-3 (GRAV EMFAB),7.844,V ugm-3 (GRAV EMFAB),,,4.066,V ugm-3 (GRAV EMFAB)
2017-10-28,4.724,V ugm-3 (GRAV EMFAB),5.593,V ugm-3 (GRAV EMFAB),2.458,V ugm-3 (GRAV EMFAB),12.72,V ugm-3 (GRAV EMFAB),7.428,V ugm-3 (GRAV EMFAB),,,1.867,V ugm-3 (GRAV EMFAB)
2017-10-29,7.057,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),4.042,V ugm-3 (GRAV EMFAB),5.333,V ugm-3 (GRAV EMFAB),3.969,V ugm-3 (GRAV EMFAB),,,7.261,V ugm-3 (GRAV EMFAB)
2017-10-30,13.974,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),3.875,V ugm-3 (GRAV EMFAB),11.625,V ugm-3 (GRAV EMFAB),9.053,V ugm-3 (GRAV EMFAB),,,10.332,V ugm-3 (GRAV EMFAB)
2017-10-31,No data,,No data,V ugm-3 (GRAV EMFAB),2.083,V ugm-3 (GRAV EMFAB),16.375,V ugm-3 (GRAV EMFAB),8.761,V ugm-3 (GRAV EMFAB),,,6.846,V ugm-3 (GRAV EMFAB)
2017-11-01,No data,,No data,V ugm-3 (GRAV EMFAB),2.667,V ugm-3 (GRAV EMFAB),18.833,V ugm-3 (GRAV EMFAB),10.553,V ugm-3 (GRAV EMFAB),,,10.456,V ugm-3 (GRAV EMFAB)
2017-11-02,No data,,No data,V ugm-3 (GRAV EMFAB),5.25,V ugm-3 (GRAV EMFAB),25.458,V ugm-3 (GRAV EMFAB),23.511,V ugm-3 (GRAV EMFAB),,,7.427,V ugm-3 (GRAV EMFAB)
2017-11-03,No data,,No data,V ugm-3 (GRAV EMFAB),2.25,V ugm-3 (GRAV EMFAB),30.126,V ugm-3 (GRAV EMFAB),21.969,V ugm-3 (GRAV EMFAB),,,9.046,V ugm-3 (GRAV EMFAB)
2017-11-04,No data,,No data,V ugm-3 (GRAV EMFAB),3.167,V ugm-3 (GRAV EMFAB),17.992,V ugm-3 (GRAV EMFAB),14.136,V ugm-3 (GRAV EMFAB),,,6.1,V ugm-3 (GRAV EMFAB)
2017-11-05,No data,,No data,V ugm-3 (GRAV EMFAB),5,V ugm-3 (GRAV EMFAB),17.583,V ugm-3 (GRAV EMFAB),14.928,V ugm-3 (GRAV EMFAB),,,7.635,V ugm-3 (GRAV EMFAB)
2017-11-06,No data,,No data,V ugm-3 (GRAV EMFAB),3.042,V ugm-3 (GRAV EMFAB),24.792,V ugm-3 (GRAV EMFAB),17.303,V ugm-3 (GRAV EMFAB),,,8.465,V ugm-3 (GRAV EMFAB)
2017-11-07,No data,,No data,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),11.875,V ugm-3 (GRAV EMFAB),5.511,V ugm-3 (GRAV EMFAB),,,5.602,V ugm-3 (GRAV EMFAB)
2017-11-08,No data,,No data,V ugm-3 (GRAV EMFAB),0,V ugm-3 (GRAV EMFAB),7.583,V ugm-3 (GRAV EMFAB),7.094,V ugm-3 (GRAV EMFAB),,,7.22,V ugm-3 (GRAV EMFAB)
2017-11-09,No data,,No data,V ugm-3 (GRAV EMFAB),3.375,V ugm-3 (GRAV EMFAB),16.625,V ugm-3 (GRAV EMFAB),10.125,V ugm-3 (GRAV EMFAB),,,8.133,V ugm-3 (GRAV EMFAB)
2017-11-10,No data,,No data,V ugm-3 (GRAV EMFAB),2.458,V ugm-3 (GRAV EMFAB),10,V ugm-3 (GRAV EMFAB),6.333,V ugm-3 (GRAV EMFAB),,,6.763,V ugm-3 (GRAV EMFAB)
2017-11-11,No data,,No data,V ugm-3 (GRAV EMFAB),1.542,V ugm-3 (GRAV EMFAB),8.833,V ugm-3 (GRAV EMFAB),7.083,V ugm-3 (GRAV EMFAB),,,8.797,V ugm-3 (GRAV EMFAB)
2017-11-12,No data,,No data,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),6.083,V ugm-3 (GRAV EMFAB),5.167,V ugm-3 (GRAV EMFAB),,,4.108,V ugm-3 (GRAV EMFAB)
2017-11-13,No data,,No data,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),7.833,V ugm-3 (GRAV EMFAB),6,V ugm-3 (GRAV EMFAB),,,5.145,V ugm-3 (GRAV EMFAB)
2017-11-14,No data,,No data,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),15.125,V ugm-3 (GRAV EMFAB),7.167,V ugm-3 (GRAV EMFAB),,,4.855,V ugm-3 (GRAV EMFAB)
2017-11-15,No data,,No data,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),17.364,V ugm-3 (GRAV EMFAB),10.875,V ugm-3 (GRAV EMFAB),,,7.51,V ugm-3 (GRAV EMFAB)
2017-11-16,No data,,10.542,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),14.208,V ugm-3 (GRAV EMFAB),8.167,V ugm-3 (GRAV EMFAB),,,5.311,V ugm-3 (GRAV EMFAB)
2017-11-17,No data,,13.708,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),14,V ugm-3 (GRAV EMFAB),11.167,V ugm-3 (GRAV EMFAB),,,2.946,V ugm-3 (GRAV EMFAB)
2017-11-18,No data,,8.25,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),12.875,V ugm-3 (GRAV EMFAB),10.292,V ugm-3 (GRAV EMFAB),,,3.776,V ugm-3 (GRAV EMFAB)
2017-11-19,No data,,13,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),11.917,V ugm-3 (GRAV EMFAB),7.917,V ugm-3 (GRAV EMFAB),,,5.311,V ugm-3 (GRAV EMFAB)
2017-11-20,No data,,7.792,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),12.917,V ugm-3 (GRAV EMFAB),5.417,V ugm-3 (GRAV EMFAB),,,4.523,V ugm-3 (GRAV EMFAB)
2017-11-21,No data,,8.958,V ugm-3 (GRAV EMFAB),3.667,V ugm-3 (GRAV EMFAB),14.1,V ugm-3 (GRAV EMFAB),6.583,V ugm-3 (GRAV EMFAB),,,3.195,V ugm-3 (GRAV EMFAB)
2017-11-22,No data,,11.833,V ugm-3 (GRAV EMFAB),4.208,V ugm-3 (GRAV EMFAB),13.64,V ugm-3 (GRAV EMFAB),9.833,V ugm-3 (GRAV EMFAB),,,4.813,V ugm-3 (GRAV EMFAB)
2017-11-23,No data,,8.125,V ugm-3 (GRAV EMFAB),2.292,V ugm-3 (GRAV EMFAB),12.167,V ugm-3 (GRAV EMFAB),5.667,V ugm-3 (GRAV EMFAB),,,4.025,V ugm-3 (GRAV EMFAB)
2017-11-24,No data,,11.083,V ugm-3 (GRAV EMFAB),1.708,V ugm-3 (GRAV EMFAB),13.792,V ugm-3 (GRAV EMFAB),12.708,V ugm-3 (GRAV EMFAB),,,5.934,V ugm-3 (GRAV EMFAB)
2017-11-25,No data,,7.167,V ugm-3 (GRAV EMFAB),2,V ugm-3 (GRAV EMFAB),15.625,V ugm-3 (GRAV EMFAB),13.917,V ugm-3 (GRAV EMFAB),,,3.195,V ugm-3 (GRAV EMFAB)
2017-11-26,No data,,7.583,V ugm-3 (GRAV EMFAB),3.583,V ugm-3 (GRAV EMFAB),9.292,V ugm-3 (GRAV EMFAB),5.292,V ugm-3 (GRAV EMFAB),,,3.32,V ugm-3 (GRAV EMFAB)
2017-11-27,No data,,5.458,V ugm-3 (GRAV EMFAB),1.083,V ugm-3 (GRAV EMFAB),8.708,V ugm-3 (GRAV EMFAB),4.042,V ugm-3 (GRAV EMFAB),,,3.402,V ugm-3 (GRAV EMFAB)
2017-11-28,No data,,6.542,V ugm-3 (GRAV EMFAB),-0.5,V ugm-3 (GRAV EMFAB),9.583,V ugm-3 (GRAV EMFAB),5.875,V ugm-3 (GRAV EMFAB),,,4.772,V ugm-3 (GRAV EMFAB)
2017-11-29,No data,,6.708,V ugm-3 (GRAV EMFAB),1.75,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),6,V ugm-3 (GRAV EMFAB),,,No data,V ugm-3 (GRAV EMFAB)
2017-11-30,No data,,4.958,V ugm-3 (GRAV EMFAB),1.208,V ugm-3 (GRAV EMFAB),5.708,V ugm-3 (GRAV EMFAB),6.625,V ugm-3 (GRAV EMFAB),,,4.066,V ugm-3 (GRAV EMFAB)
2017-12-01,No data,,5.917,V ugm-3 (GRAV EMFAB),3.333,V ugm-3 (GRAV EMFAB),5.458,V ugm-3 (GRAV EMFAB),6.042,V ugm-3 (GRAV EMFAB),,,8.382,V ugm-3 (GRAV EMFAB)
2017-12-02,No data,,13.125,V ugm-3 (GRAV EMFAB),1.792,V ugm-3 (GRAV EMFAB),17.75,V ugm-3 (GRAV EMFAB),13.083,V ugm-3 (GRAV EMFAB),,,2.448,V ugm-3 (GRAV EMFAB)
2017-12-03,No data,,6.625,V ugm-3 (GRAV EMFAB),4.5,V ugm-3 (GRAV EMFAB),10.833,V ugm-3 (GRAV EMFAB),9.25,V ugm-3 (GRAV EMFAB),,,5.477,V ugm-3 (GRAV EMFAB)
2017-12-04,No data,,7.292,V ugm-3 (GRAV EMFAB),0.917,V ugm-3 (GRAV EMFAB),12.292,V ugm-3 (GRAV EMFAB),9.208,V ugm-3 (GRAV EMFAB),,,1.66,V ugm-3 (GRAV EMFAB)
2017-12-05,No data,,4.208,V ugm-3 (GRAV EMFAB),0.583,V ugm-3 (GRAV EMFAB),13.305,V ugm-3 (GRAV EMFAB),6.375,V ugm-3 (GRAV EMFAB),,,3.071,V ugm-3 (GRAV EMFAB)
2017-12-06,No data,,5.667,V ugm-3 (GRAV EMFAB),1.833,V ugm-3 (GRAV EMFAB),11.167,V ugm-3 (GRAV EMFAB),3.875,V ugm-3 (GRAV EMFAB),,,3.195,V ugm-3 (GRAV EMFAB)
2017-12-07,No data,,7.625,V ugm-3 (GRAV EMFAB),4.75,V ugm-3 (GRAV EMFAB),8.41,V ugm-3 (GRAV EMFAB),5.833,V ugm-3 (GRAV EMFAB),,,3.9,V ugm-3 (GRAV EMFAB)
2017-12-08,No data,,3.375,V ugm-3 (GRAV EMFAB),4.458,V ugm-3 (GRAV EMFAB),5.708,V ugm-3 (GRAV EMFAB),3.417,V ugm-3 (GRAV EMFAB),,,2.49,V ugm-3 (GRAV EMFAB)
2017-12-09,No data,,10.292,V ugm-3 (GRAV EMFAB),3.25,V ugm-3 (GRAV EMFAB),12.625,V ugm-3 (GRAV EMFAB),7.417,V ugm-3 (GRAV EMFAB),,,4.772,V ugm-3 (GRAV EMFAB)
2017-12-10,No data,,5.917,V ugm-3 (GRAV EMFAB),3.375,V ugm-3 (GRAV EMFAB),7.417,V ugm-3 (GRAV EMFAB),6.125,V ugm-3 (GRAV EMFAB),,,11.286,V ugm-3 (GRAV EMFAB)
