Hourly measurement data supplied by UK-air on 13/07/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Marylebone Road",
Latitude,,51.522530,,
Longitude,,-0.154611,,
Site Type,,Urban Traffic,,
Zone,,Greater London,,
Agglomeration,,Greater London Urban Area,,
Local Authority,,"Westminster",,
Date,Time,"Nitrogen oxides as nitrogen dioxide",Status
2021-01-24,01:00:00,99.85433,V ugm-3
2021-01-24,02:00:00,74.55701,V ugm-3
2021-01-24,03:00:00,74.13984,V ugm-3
2021-01-24,04:00:00,51.01181,V ugm-3
2021-01-24,05:00:00,56.86891,V ugm-3
2021-01-24,06:00:00,95.8161,V ugm-3
2021-01-24,07:00:00,197.58942,V ugm-3
2021-01-24,08:00:00,142.773,V ugm-3
2021-01-24,09:00:00,132.26026,V ugm-3
2021-01-24,10:00:00,127.7548,V ugm-3
2021-01-24,11:00:00,141.27118,V ugm-3
2021-01-24,12:00:00,153.23567,V ugm-3
2021-01-24,13:00:00,151.38343,V ugm-3
2021-01-24,14:00:00,99.01998,V ugm-3
2021-01-24,15:00:00,96.51695,V ugm-3
2021-01-24,16:00:00,103.22508,V ugm-3
2021-01-24,17:00:00,113.33733,V ugm-3
2021-01-24,18:00:00,70.33522,V ugm-3
2021-01-24,19:00:00,77.44384,V ugm-3
2021-01-24,20:00:00,62.52576,V ugm-3
2021-01-24,21:00:00,35.04246,V ugm-3
2021-01-24,22:00:00,37.89592,V ugm-3
2021-01-24,23:00:00,19.4736,V ugm-3
2021-01-24,24:00:00,25.48087,V ugm-3
2021-01-25,01:00:00,28.45,V ugm-3
2021-01-25,02:00:00,13.69073,V ugm-3
2021-01-25,03:00:00,15.4772,V ugm-3
2021-01-25,04:00:00,13.67403,V ugm-3
2021-01-25,05:00:00,17.43063,V ugm-3
2021-01-25,06:00:00,20.03521,V ugm-3
2021-01-25,07:00:00,56.79982,V ugm-3
2021-01-25,08:00:00,272.22843,V ugm-3
2021-01-25,09:00:00,229.10264,V ugm-3
2021-01-25,10:00:00,280.39277,V ugm-3
2021-01-25,11:00:00,252.19322,V ugm-3
2021-01-25,12:00:00,196.59551,V ugm-3
2021-01-25,13:00:00,166.14199,V ugm-3
2021-01-25,14:00:00,100.37641,V ugm-3
2021-01-25,15:00:00,83.59692,V ugm-3
2021-01-25,16:00:00,121.61373,V ugm-3
2021-01-25,17:00:00,139.09445,V ugm-3
2021-01-25,18:00:00,165.14022,V ugm-3
2021-01-25,19:00:00,159.17975,V ugm-3
2021-01-25,20:00:00,156.82561,V ugm-3
2021-01-25,21:00:00,137.99252,V ugm-3
2021-01-25,22:00:00,127.32376,V ugm-3
2021-01-25,23:00:00,143.65246,V ugm-3
2021-01-25,24:00:00,113.64973,V ugm-3
2021-01-26,01:00:00,77.91274,V ugm-3
2021-01-26,02:00:00,59.00253,V ugm-3
2021-01-26,03:00:00,68.00659,V ugm-3
2021-01-26,04:00:00,72.66732,V ugm-3
2021-01-26,05:00:00,83.49225,V ugm-3
2021-01-26,06:00:00,146.73788,V ugm-3
2021-01-26,07:00:00,221.56016,V ugm-3
2021-01-26,08:00:00,313.12099,V ugm-3
2021-01-26,09:00:00,342.4385,V ugm-3
2021-01-26,10:00:00,No data,V ugm-3
2021-01-26,11:00:00,No data,V ugm-3
2021-01-26,12:00:00,No data,V ugm-3
2021-01-26,13:00:00,No data,V ugm-3
2021-01-26,14:00:00,199.59292,V ugm-3
2021-01-26,15:00:00,186.78008,V ugm-3
2021-01-26,16:00:00,182.97131,V ugm-3
2021-01-26,17:00:00,192.19254,V ugm-3
2021-01-26,18:00:00,151.49884,V ugm-3
2021-01-26,19:00:00,116.01714,V ugm-3
2021-01-26,20:00:00,112.55918,V ugm-3
2021-01-26,21:00:00,67.00429,V ugm-3
2021-01-26,22:00:00,51.66897,V ugm-3
2021-01-26,23:00:00,52.67128,V ugm-3
2021-01-26,24:00:00,74.47148,V ugm-3
2021-01-27,01:00:00,66.29888,V ugm-3
2021-01-27,02:00:00,48.35683,V ugm-3
2021-01-27,03:00:00,51.02479,V ugm-3
2021-01-27,04:00:00,45.272,V ugm-3
2021-01-27,05:00:00,49.42402,V ugm-3
2021-01-27,06:00:00,71.03452,V ugm-3
2021-01-27,07:00:00,150.97336,V ugm-3
2021-01-27,08:00:00,187.59115,V ugm-3
2021-01-27,09:00:00,264.57856,V ugm-3
2021-01-27,10:00:00,286.6893,V ugm-3
2021-01-27,11:00:00,252.17253,V ugm-3
2021-01-27,12:00:00,247.72036,V ugm-3
2021-01-27,13:00:00,189.39202,V ugm-3
2021-01-27,14:00:00,230.66208,V ugm-3
2021-01-27,15:00:00,265.87919,V ugm-3
2021-01-27,16:00:00,210.05206,V ugm-3
2021-01-27,17:00:00,193.44399,V ugm-3
2021-01-27,18:00:00,210.15211,V ugm-3
2021-01-27,19:00:00,169.98259,V ugm-3
2021-01-27,20:00:00,188.29149,V ugm-3
2021-01-27,21:00:00,147.22153,V ugm-3
2021-01-27,22:00:00,93.69553,V ugm-3
2021-01-27,23:00:00,97.49737,V ugm-3
2021-01-27,24:00:00,70.93447,V ugm-3
2021-01-28,01:00:00,170.10583,V ugm-3
2021-01-28,02:00:00,82.15679,V ugm-3
2021-01-28,03:00:00,73.15216,V ugm-3
2021-01-28,04:00:00,74.45043,V ugm-3
2021-01-28,05:00:00,68.95777,V ugm-3
2021-01-28,06:00:00,77.34655,V ugm-3
2021-01-28,07:00:00,132.22316,V ugm-3
2021-01-28,08:00:00,190.94462,V ugm-3
2021-01-28,09:00:00,202.42926,V ugm-3
2021-01-28,10:00:00,215.21216,V ugm-3
2021-01-28,11:00:00,149.79965,V ugm-3
2021-01-28,12:00:00,147.70245,V ugm-3
2021-01-28,13:00:00,144.80633,V ugm-3
2021-01-28,14:00:00,141.51074,V ugm-3
2021-01-28,15:00:00,117.79246,V ugm-3
2021-01-28,16:00:00,149.54998,V ugm-3
2021-01-28,17:00:00,184.6031,V ugm-3
2021-01-28,18:00:00,275.63135,V ugm-3
2021-01-28,19:00:00,268.69064,V ugm-3
2021-01-28,20:00:00,154.19377,V ugm-3
2021-01-28,21:00:00,103.71129,V ugm-3
2021-01-28,22:00:00,91.07819,V ugm-3
2021-01-28,23:00:00,71.7041,V ugm-3
2021-01-28,24:00:00,64.76338,V ugm-3
2021-01-29,01:00:00,42.93069,V ugm-3
2021-01-29,02:00:00,24.98752,V ugm-3
2021-01-29,03:00:00,20.48512,V ugm-3
2021-01-29,04:00:00,16.24853,V ugm-3
2021-01-29,05:00:00,31.55007,V ugm-3
2021-01-29,06:00:00,66.1405,V ugm-3
2021-01-29,07:00:00,94.89941,V ugm-3
2021-01-29,08:00:00,188.20387,V ugm-3
2021-01-29,09:00:00,238.69394,V ugm-3
2021-01-29,10:00:00,255.69011,V ugm-3
2021-01-29,11:00:00,141.25259,V ugm-3
2021-01-29,12:00:00,56.52097,V ugm-3
2021-01-29,13:00:00,64.94429,V ugm-3
2021-01-29,14:00:00,59.71087,V ugm-3
2021-01-29,15:00:00,64.04713,V ugm-3
2021-01-29,16:00:00,103.5221,V ugm-3
2021-01-29,17:00:00,150.52322,V ugm-3
2021-01-29,18:00:00,156.60396,V ugm-3
2021-01-29,19:00:00,164.37933,V ugm-3
2021-01-29,20:00:00,148.18064,V ugm-3
2021-01-29,21:00:00,118.52458,V ugm-3
2021-01-29,22:00:00,129.68921,V ugm-3
2021-01-29,23:00:00,105.51578,V ugm-3
2021-01-29,24:00:00,90.66283,V ugm-3
2021-01-30,01:00:00,75.75425,V ugm-3
2021-01-30,02:00:00,52.86877,V ugm-3
2021-01-30,03:00:00,45.7212,V ugm-3
2021-01-30,04:00:00,48.70627,V ugm-3
2021-01-30,05:00:00,38.70631,V ugm-3
2021-01-30,06:00:00,42.48739,V ugm-3
2021-01-30,07:00:00,134.17855,V ugm-3
2021-01-30,08:00:00,97.46228,V ugm-3
2021-01-30,09:00:00,151.57483,V ugm-3
2021-01-30,10:00:00,77.66137,V ugm-3
2021-01-30,11:00:00,79.30315,V ugm-3
2021-01-30,12:00:00,92.38768,V ugm-3
2021-01-30,13:00:00,83.58174,V ugm-3
2021-01-30,14:00:00,53.63162,V ugm-3
2021-01-30,15:00:00,48.75602,V ugm-3
2021-01-30,16:00:00,37.91029,V ugm-3
2021-01-30,17:00:00,39.50232,V ugm-3
2021-01-30,18:00:00,42.03963,V ugm-3
2021-01-30,19:00:00,52.78585,V ugm-3
2021-01-30,20:00:00,40.99485,V ugm-3
2021-01-30,21:00:00,31.54216,V ugm-3
2021-01-30,22:00:00,27.91033,V ugm-3
2021-01-30,23:00:00,25.02477,V ugm-3
2021-01-30,24:00:00,19.55216,V ugm-3
2021-01-31,01:00:00,22.77736,V ugm-3
2021-01-31,02:00:00,13.90479,V ugm-3
2021-01-31,03:00:00,16.08982,V ugm-3
2021-01-31,04:00:00,11.37213,V ugm-3
2021-01-31,05:00:00,10.13063,V ugm-3
2021-01-31,06:00:00,11.02451,V ugm-3
2021-01-31,07:00:00,22.49596,V ugm-3
2021-01-31,08:00:00,24.33337,V ugm-3
2021-01-31,09:00:00,39.97626,V ugm-3
2021-01-31,10:00:00,49.80893,V ugm-3
2021-01-31,11:00:00,160.00435,V ugm-3
2021-01-31,12:00:00,129.46348,V ugm-3
2021-01-31,13:00:00,160.05401,V ugm-3
2021-01-31,14:00:00,173.4622,V ugm-3
2021-01-31,15:00:00,81.74027,V ugm-3
2021-01-31,16:00:00,117.34646,V ugm-3
2021-01-31,17:00:00,134.5288,V ugm-3
2021-01-31,18:00:00,108.8546,V ugm-3
2021-01-31,19:00:00,115.45938,V ugm-3
2021-01-31,20:00:00,101.70357,V ugm-3
2021-01-31,21:00:00,61.52868,V ugm-3
2021-01-31,22:00:00,62.47221,V ugm-3
2021-01-31,23:00:00,46.18375,V ugm-3
2021-01-31,24:00:00,41.61504,V ugm-3
2021-02-01,01:00:00,31.39361,V ugm-3
2021-02-01,02:00:00,20.88501,V ugm-3
2021-02-01,03:00:00,21.11633,V ugm-3
2021-02-01,04:00:00,18.39005,V ugm-3
2021-02-01,05:00:00,16.80384,V ugm-3
2021-02-01,06:00:00,34.45036,V ugm-3
2021-02-01,07:00:00,47.78438,V ugm-3
2021-02-01,08:00:00,74.84898,V ugm-3
2021-02-01,09:00:00,74.45242,V ugm-3
2021-02-01,10:00:00,72.76708,V ugm-3
2021-02-01,11:00:00,62.20892,V ugm-3
2021-02-01,12:00:00,75.54294,V ugm-3
2021-02-01,13:00:00,61.66366,V ugm-3
2021-02-01,14:00:00,51.84902,V ugm-3
2021-02-01,15:00:00,50.90722,V ugm-3
2021-02-01,16:00:00,56.80591,V ugm-3
2021-02-01,17:00:00,58.93737,V ugm-3
2021-02-01,18:00:00,58.14427,V ugm-3
2021-02-01,19:00:00,75.34466,V ugm-3
2021-02-01,20:00:00,149.15269,V ugm-3
2021-02-01,21:00:00,119.80793,V ugm-3
2021-02-01,22:00:00,69.99123,V ugm-3
2021-02-01,23:00:00,90.71101,V ugm-3
2021-02-01,24:00:00,146.57511,V ugm-3
2021-02-02,01:00:00,67.55365,V ugm-3
2021-02-02,02:00:00,92.82029,V ugm-3
2021-02-02,03:00:00,66.89394,V ugm-3
2021-02-02,04:00:00,34.48601,V ugm-3
2021-02-02,05:00:00,44.48051,V ugm-3
2021-02-02,06:00:00,191.38001,V ugm-3
2021-02-02,07:00:00,217.55375,V ugm-3
2021-02-02,08:00:00,350.99529,V ugm-3
2021-02-02,09:00:00,322.94139,V ugm-3
2021-02-02,10:00:00,196.77308,V ugm-3
2021-02-02,11:00:00,224.03533,V ugm-3
2021-02-02,12:00:00,235.11835,V ugm-3
2021-02-02,13:00:00,185.04685,V ugm-3
2021-02-02,14:00:00,161.14909,V ugm-3
2021-02-02,15:00:00,144.32665,V ugm-3
2021-02-02,16:00:00,202.11668,V ugm-3
2021-02-02,17:00:00,165.15679,V ugm-3
2021-02-02,18:00:00,149.71973,V ugm-3
2021-02-02,19:00:00,132.15512,V ugm-3
2021-02-02,20:00:00,90.3464,V ugm-3
2021-02-02,21:00:00,60.21444,V ugm-3
2021-02-02,22:00:00,44.87634,V ugm-3
2021-02-02,23:00:00,75.35464,V ugm-3
2021-02-02,24:00:00,140.02208,V ugm-3
2021-02-03,01:00:00,112.66748,V ugm-3
2021-02-03,02:00:00,119.44991,V ugm-3
2021-02-03,03:00:00,139.71491,V ugm-3
2021-02-03,04:00:00,134.13422,V ugm-3
2021-02-03,05:00:00,28.89121,V ugm-3
2021-02-03,06:00:00,116.20686,V ugm-3
2021-02-03,07:00:00,194.68229,V ugm-3
2021-02-03,08:00:00,216.01733,V ugm-3
2021-02-03,09:00:00,299.77714,V ugm-3
2021-02-03,10:00:00,270.49084,V ugm-3
2021-02-03,11:00:00,228.56155,V ugm-3
2021-02-03,12:00:00,253.64998,V ugm-3
2021-02-03,13:00:00,No data,V ugm-3
2021-02-03,14:00:00,134.59516,V ugm-3
2021-02-03,15:00:00,80.79661,V ugm-3
2021-02-03,16:00:00,108.84824,V ugm-3
2021-02-03,17:00:00,134.62809,V ugm-3
2021-02-03,18:00:00,163.22297,V ugm-3
2021-02-03,19:00:00,150.23427,V ugm-3
2021-02-03,20:00:00,145.64131,V ugm-3
2021-02-03,21:00:00,128.75107,V ugm-3
2021-02-03,22:00:00,100.55128,V ugm-3
2021-02-03,23:00:00,93.93346,V ugm-3
2021-02-03,24:00:00,73.83308,V ugm-3
2021-02-04,01:00:00,87.05599,V ugm-3
2021-02-04,02:00:00,68.33994,V ugm-3
2021-02-04,03:00:00,84.96361,V ugm-3
2021-02-04,04:00:00,71.56912,V ugm-3
2021-02-04,05:00:00,124.75169,V ugm-3
2021-02-04,06:00:00,133.6484,V ugm-3
2021-02-04,07:00:00,170.81689,V ugm-3
2021-02-04,08:00:00,251.13444,V ugm-3
2021-02-04,09:00:00,254.05059,V ugm-3
2021-02-04,10:00:00,187.42409,V ugm-3
2021-02-04,11:00:00,143.63249,V ugm-3
2021-02-04,12:00:00,135.23004,V ugm-3
2021-02-04,13:00:00,135.57602,V ugm-3
2021-02-04,14:00:00,178.52738,V ugm-3
2021-02-04,15:00:00,170.96517,V ugm-3
2021-02-04,16:00:00,139.28299,V ugm-3
2021-02-04,17:00:00,220.39136,V ugm-3
2021-02-04,18:00:00,256.17591,V ugm-3
2021-02-04,19:00:00,155.39593,V ugm-3
2021-02-04,20:00:00,145.46126,V ugm-3
2021-02-04,21:00:00,118.52399,V ugm-3
2021-02-04,22:00:00,102.41106,V ugm-3
2021-02-04,23:00:00,107.20539,V ugm-3
2021-02-04,24:00:00,111.25834,V ugm-3
2021-02-05,01:00:00,78.55152,V ugm-3
2021-02-05,02:00:00,59.6886,V ugm-3
2021-02-05,03:00:00,45.50844,V ugm-3
2021-02-05,04:00:00,42.98569,V ugm-3
2021-02-05,05:00:00,47.78386,V ugm-3
2021-02-05,06:00:00,109.7149,V ugm-3
2021-02-05,07:00:00,149.73265,V ugm-3
2021-02-05,08:00:00,212.10888,V ugm-3
2021-02-05,09:00:00,232.63715,V ugm-3
2021-02-05,10:00:00,223.88172,V ugm-3
2021-02-05,11:00:00,227.54218,V ugm-3
2021-02-05,12:00:00,196.03253,V ugm-3
2021-02-05,13:00:00,225.36569,V ugm-3
2021-02-05,14:00:00,152.65112,V ugm-3
2021-02-05,15:00:00,168.9748,V ugm-3
2021-02-05,16:00:00,197.5165,V ugm-3
2021-02-05,17:00:00,209.73453,V ugm-3
2021-02-05,18:00:00,194.00444,V ugm-3
2021-02-05,19:00:00,184.70489,V ugm-3
2021-02-05,20:00:00,158.78487,V ugm-3
2021-02-05,21:00:00,115.70025,V ugm-3
2021-02-05,22:00:00,69.00464,V ugm-3
2021-02-05,23:00:00,60.15028,V ugm-3
2021-02-05,24:00:00,78.74938,V ugm-3
2021-02-06,01:00:00,76.96408,V ugm-3
2021-02-06,02:00:00,74.85186,V ugm-3
2021-02-06,03:00:00,42.92101,V ugm-3
2021-02-06,04:00:00,43.71309,V ugm-3
2021-02-06,05:00:00,40.0002,V ugm-3
2021-02-06,06:00:00,45.24775,V ugm-3
2021-02-06,07:00:00,86.08954,V ugm-3
2021-02-06,08:00:00,118.86198,V ugm-3
2021-02-06,09:00:00,120.19862,V ugm-3
2021-02-06,10:00:00,60.0003,V ugm-3
2021-02-06,11:00:00,54.60423,V ugm-3
2021-02-06,12:00:00,69.45579,V ugm-3
2021-02-06,13:00:00,45.64379,V ugm-3
2021-02-06,14:00:00,40.49525,V ugm-3
2021-02-06,15:00:00,47.37647,V ugm-3
2021-02-06,16:00:00,36.58434,V ugm-3
2021-02-06,17:00:00,43.36655,V ugm-3
2021-02-06,18:00:00,41.28734,V ugm-3
2021-02-06,19:00:00,38.16851,V ugm-3
2021-02-06,20:00:00,39.25762,V ugm-3
2021-02-06,21:00:00,27.22786,V ugm-3
2021-02-06,22:00:00,26.13874,V ugm-3
2021-02-06,23:00:00,18.76247,V ugm-3
2021-02-06,24:00:00,12.92086,V ugm-3
2021-02-07,01:00:00,10.50348,V ugm-3
2021-02-07,02:00:00,7.72898,V ugm-3
2021-02-07,03:00:00,6.14354,V ugm-3
2021-02-07,04:00:00,4.80584,V ugm-3
2021-02-07,05:00:00,4.50857,V ugm-3
2021-02-07,06:00:00,4.75629,V ugm-3
2021-02-07,07:00:00,9.66122,V ugm-3
2021-02-07,08:00:00,9.95849,V ugm-3
2021-02-07,09:00:00,10.85029,V ugm-3
2021-02-07,10:00:00,11.69255,V ugm-3
2021-02-07,11:00:00,12.6339,V ugm-3
2021-02-07,12:00:00,10.3053,V ugm-3
2021-02-07,13:00:00,14.02115,V ugm-3
2021-02-07,14:00:00,12.23754,V ugm-3
2021-02-07,15:00:00,13.17889,V ugm-3
2021-02-07,16:00:00,11.94027,V ugm-3
2021-02-07,17:00:00,15.11114,V ugm-3
2021-02-07,18:00:00,15.95339,V ugm-3
2021-02-07,19:00:00,15.75522,V ugm-3
2021-02-07,20:00:00,17.98473,V ugm-3
2021-02-07,21:00:00,14.16979,V ugm-3
2021-02-07,22:00:00,8.47214,V ugm-3
2021-02-07,23:00:00,9.61167,V ugm-3
2021-02-07,24:00:00,8.27397,V ugm-3
2021-02-08,01:00:00,7.20624,V ugm-3
2021-02-08,02:00:00,5.15676,V ugm-3
2021-02-08,03:00:00,4.26424,V ugm-3
2021-02-08,04:00:00,4.7105,V ugm-3
2021-02-08,05:00:00,5.70218,V ugm-3
2021-02-08,06:00:00,10.11518,V ugm-3
2021-02-08,07:00:00,16.26362,V ugm-3
2021-02-08,08:00:00,29.30427,V ugm-3
2021-02-08,09:00:00,33.22142,V ugm-3
2021-02-08,10:00:00,35.40313,V ugm-3
2021-02-08,11:00:00,31.78348,V ugm-3
2021-02-08,12:00:00,31.03972,V ugm-3
2021-02-08,13:00:00,31.33722,V ugm-3
2021-02-08,14:00:00,32.37849,V ugm-3
2021-02-08,15:00:00,35.60146,V ugm-3
2021-02-08,16:00:00,39.41945,V ugm-3
2021-02-08,17:00:00,39.17153,V ugm-3
2021-02-08,18:00:00,41.65074,V ugm-3
2021-02-08,19:00:00,34.16352,V ugm-3
2021-02-08,20:00:00,26.82506,V ugm-3
2021-02-08,21:00:00,21.91622,V ugm-3
2021-02-08,22:00:00,16.46196,V ugm-3
2021-02-08,23:00:00,19.1395,V ugm-3
2021-02-08,24:00:00,18.34616,V ugm-3
2021-02-09,01:00:00,17.46755,V ugm-3
2021-02-09,02:00:00,12.37285,V ugm-3
2021-02-09,03:00:00,9.32926,V ugm-3
2021-02-09,04:00:00,11.06609,V ugm-3
2021-02-09,05:00:00,14.68862,V ugm-3
2021-02-09,06:00:00,27.34267,V ugm-3
2021-02-09,07:00:00,31.8088,V ugm-3
2021-02-09,08:00:00,45.15758,V ugm-3
2021-02-09,09:00:00,62.67475,V ugm-3
2021-02-09,10:00:00,66.19804,V ugm-3
2021-02-09,11:00:00,66.59503,V ugm-3
2021-02-09,12:00:00,121.7766,V ugm-3
2021-02-09,13:00:00,188.91749,V ugm-3
2021-02-09,14:00:00,171.1522,V ugm-3
2021-02-09,15:00:00,173.68301,V ugm-3
2021-02-09,16:00:00,213.33236,V ugm-3
2021-02-09,17:00:00,115.82175,V ugm-3
2021-02-09,18:00:00,56.2733,V ugm-3
2021-02-09,19:00:00,56.71991,V ugm-3
2021-02-09,20:00:00,48.63124,V ugm-3
2021-02-09,21:00:00,40.74107,V ugm-3
2021-02-09,22:00:00,25.25847,V ugm-3
2021-02-09,23:00:00,21.28858,V ugm-3
2021-02-09,24:00:00,16.07808,V ugm-3
2021-02-10,01:00:00,15.95845,V ugm-3
2021-02-10,02:00:00,10.19751,V ugm-3
2021-02-10,03:00:00,10.62793,V ugm-3
2021-02-10,04:00:00,10.23062,V ugm-3
2021-02-10,05:00:00,9.48568,V ugm-3
2021-02-10,06:00:00,24.13633,V ugm-3
2021-02-10,07:00:00,36.00584,V ugm-3
2021-02-10,08:00:00,63.37027,V ugm-3
2021-02-10,09:00:00,63.32061,V ugm-3
2021-02-10,10:00:00,54.33157,V ugm-3
2021-02-10,11:00:00,50.60682,V ugm-3
2021-02-10,12:00:00,43.40566,V ugm-3
2021-02-10,13:00:00,37.19775,V ugm-3
2021-02-10,14:00:00,43.10768,V ugm-3
2021-02-10,15:00:00,45.04454,V ugm-3
2021-02-10,16:00:00,47.03107,V ugm-3
2021-02-10,17:00:00,39.03529,V ugm-3
2021-02-10,18:00:00,46.28612,V ugm-3
2021-02-10,19:00:00,62.77431,V ugm-3
2021-02-10,20:00:00,73.15393,V ugm-3
2021-02-10,21:00:00,57.46035,V ugm-3
2021-02-10,22:00:00,50.45783,V ugm-3
2021-02-10,23:00:00,49.81221,V ugm-3
2021-02-10,24:00:00,36.50247,V ugm-3
2021-02-11,01:00:00,35.18953,V ugm-3
2021-02-11,02:00:00,21.73666,V ugm-3
2021-02-11,03:00:00,27.43591,V ugm-3
2021-02-11,04:00:00,22.36623,V ugm-3
2021-02-11,05:00:00,34.79191,V ugm-3
2021-02-11,06:00:00,37.92318,V ugm-3
2021-02-11,07:00:00,77.78477,V ugm-3
2021-02-11,08:00:00,181.51437,V ugm-3
2021-02-11,09:00:00,207.5586,V ugm-3
2021-02-11,10:00:00,179.32745,V ugm-3
2021-02-11,11:00:00,161.93149,V ugm-3
2021-02-11,12:00:00,126.19523,V ugm-3
2021-02-11,13:00:00,216.50509,V ugm-3
2021-02-11,14:00:00,186.83256,V ugm-3
2021-02-11,15:00:00,188.17453,V ugm-3
2021-02-11,16:00:00,172.51817,V ugm-3
2021-02-11,17:00:00,248.46394,V ugm-3
2021-02-11,18:00:00,180.02329,V ugm-3
2021-02-11,19:00:00,206.31603,V ugm-3
2021-02-11,20:00:00,184.79475,V ugm-3
2021-02-11,21:00:00,153.28322,V ugm-3
2021-02-11,22:00:00,126.54315,V ugm-3
2021-02-11,23:00:00,149.307,V ugm-3
2021-02-11,24:00:00,157.16003,V ugm-3
2021-02-12,01:00:00,58.16526,V ugm-3
2021-02-12,02:00:00,51.0687,V ugm-3
2021-02-12,03:00:00,42.23116,V ugm-3
2021-02-12,04:00:00,51.5827,V ugm-3
2021-02-12,05:00:00,43.77317,V ugm-3
2021-02-12,06:00:00,157.9316,V ugm-3
2021-02-12,07:00:00,185.98622,V ugm-3
2021-02-12,08:00:00,211.0563,V ugm-3
2021-02-12,09:00:00,234.98232,V ugm-3
2021-02-12,10:00:00,206.28105,V ugm-3
2021-02-12,11:00:00,157.08598,V ugm-3
2021-02-12,12:00:00,177.77875,V ugm-3
2021-02-12,13:00:00,160.26948,V ugm-3
2021-02-12,14:00:00,166.78572,V ugm-3
2021-02-12,15:00:00,138.23367,V ugm-3
2021-02-12,16:00:00,150.96768,V ugm-3
2021-02-12,17:00:00,241.24984,V ugm-3
2021-02-12,18:00:00,156.9865,V ugm-3
2021-02-12,19:00:00,108.83601,V ugm-3
2021-02-12,20:00:00,145.64527,V ugm-3
2021-02-12,21:00:00,95.95277,V ugm-3
2021-02-12,22:00:00,76.25485,V ugm-3
2021-02-12,23:00:00,35.51596,V ugm-3
2021-02-12,24:00:00,43.72342,V ugm-3
2021-02-13,01:00:00,38.29875,V ugm-3
2021-02-13,02:00:00,32.7232,V ugm-3
2021-02-13,03:00:00,32.05944,V ugm-3
2021-02-13,04:00:00,37.18696,V ugm-3
2021-02-13,05:00:00,35.24547,V ugm-3
2021-02-13,06:00:00,36.58958,V ugm-3
2021-02-13,07:00:00,171.19941,V ugm-3
2021-02-13,08:00:00,138.64215,V ugm-3
2021-02-13,09:00:00,173.73828,V ugm-3
2021-02-13,10:00:00,122.26396,V ugm-3
2021-02-13,11:00:00,136.70066,V ugm-3
2021-02-13,12:00:00,140.58364,V ugm-3
2021-02-13,13:00:00,122.81156,V ugm-3
2021-02-13,14:00:00,135.5059,V ugm-3
2021-02-13,15:00:00,123.40894,V ugm-3
2021-02-13,16:00:00,122.66221,V ugm-3
2021-02-13,17:00:00,150.83868,V ugm-3
2021-02-13,18:00:00,129.18362,V ugm-3
2021-02-13,19:00:00,113.55215,V ugm-3
2021-02-13,20:00:00,99.71283,V ugm-3
2021-02-13,21:00:00,61.58001,V ugm-3
2021-02-13,22:00:00,33.95115,V ugm-3
2021-02-13,23:00:00,42.41404,V ugm-3
2021-02-13,24:00:00,32.15901,V ugm-3
2021-02-14,01:00:00,42.77984,V ugm-3
2021-02-14,02:00:00,27.10276,V ugm-3
2021-02-14,03:00:00,20.37689,V ugm-3
2021-02-14,04:00:00,17.68654,V ugm-3
2021-02-14,05:00:00,25.45866,V ugm-3
2021-02-14,06:00:00,30.14186,V ugm-3
2021-02-14,07:00:00,102.48231,V ugm-3
2021-02-14,08:00:00,93.16573,V ugm-3
2021-02-14,09:00:00,102.48231,V ugm-3
2021-02-14,10:00:00,90.42557,V ugm-3
2021-02-14,11:00:00,113.09423,V ugm-3
2021-02-14,12:00:00,109.95549,V ugm-3
2021-02-14,13:00:00,101.48588,V ugm-3
2021-02-14,14:00:00,119.62082,V ugm-3
2021-02-14,15:00:00,112.99459,V ugm-3
2021-02-14,16:00:00,129.88399,V ugm-3
2021-02-14,17:00:00,100.73856,V ugm-3
2021-02-14,18:00:00,106.9164,V ugm-3
2021-02-14,19:00:00,111.89852,V ugm-3
2021-02-14,20:00:00,89.42914,V ugm-3
2021-02-14,21:00:00,59.7855,V ugm-3
2021-02-14,22:00:00,50.51875,V ugm-3
2021-02-14,23:00:00,45.03841,V ugm-3
2021-02-14,24:00:00,40.90324,V ugm-3
2021-02-15,01:00:00,46.00486,V ugm-3
2021-02-15,02:00:00,34.43716,V ugm-3
2021-02-15,03:00:00,36.09919,V ugm-3
2021-02-15,04:00:00,34.20448,V ugm-3
2021-02-15,05:00:00,52.35379,V ugm-3
2021-02-15,06:00:00,170.07503,V ugm-3
2021-02-15,07:00:00,236.4397,V ugm-3
2021-02-15,08:00:00,370.56513,V ugm-3
2021-02-15,09:00:00,254.78845,V ugm-3
2021-02-15,10:00:00,254.9879,V ugm-3
2021-02-15,11:00:00,224.92186,V ugm-3
2021-02-15,12:00:00,279.07064,V ugm-3
2021-02-15,13:00:00,276.87677,V ugm-3
2021-02-15,14:00:00,249.9021,V ugm-3
2021-02-15,15:00:00,190.96669,V ugm-3
2021-02-15,16:00:00,241.12661,V ugm-3
2021-02-15,17:00:00,282.26173,V ugm-3
2021-02-15,18:00:00,243.76923,V ugm-3
2021-02-15,19:00:00,216.14637,V ugm-3
2021-02-15,20:00:00,228.31239,V ugm-3
2021-02-15,21:00:00,157.80929,V ugm-3
2021-02-15,22:00:00,94.03738,V ugm-3
2021-02-15,23:00:00,60.08221,V ugm-3
2021-02-15,24:00:00,57.38973,V ugm-3
