date,mean_relative_humidity_pct,hourly_obs_count,relative_humidity_max_pct,relative_humidity_min_pct,mean_relative_humidity_iqr_outlier,relative_humidity_max_iqr_outlier,relative_humidity_min_iqr_outlier,humidity_imputed_from_st_james,humidity_imputed_from_northolt
2025-10-13,79.74583333333334,24,86.6,72.9,False,False,False,False,False
2025-10-14,81.79583333333333,24,86.5,76.0,False,False,False,False,False
2025-10-15,79.14583333333333,24,85.1,70.9,False,False,False,False,False
2025-10-16,76.73333333333333,24,86.6,64.7,False,False,False,False,False
2025-10-17,71.16666666666667,24,80.8,62.1,False,False,False,False,False
2025-10-18,68.04166666666667,24,76.1,55.9,False,False,False,False,False
2025-10-19,80.25833333333334,24,85.3,75.9,False,False,False,False,False
2025-10-20,83.14583333333333,24,85.2,81.0,False,False,False,False,False
2025-10-21,80.97500000000001,24,85.6,70.5,False,False,False,False,False
2025-10-22,80.00416666666666,24,87.4,64.4,False,False,False,False,False
2025-10-23,80.73333333333333,24,86.6,67.3,False,False,False,False,False
2025-10-24,75.55416666666666,24,84.5,61.5,False,False,False,False,False
2025-10-25,75.33333333333333,24,86.0,62.5,False,False,False,False,False
2025-10-26,78.62916666666666,24,87.1,66.7,False,False,False,False,False
2025-10-27,69.9875,24,84.8,58.7,False,False,False,False,False
2025-10-28,72.14583333333333,24,86.2,57.6,False,False,False,False,False
2025-10-29,83.33749999999999,24,87.7,79.1,False,False,False,False,False
2025-10-30,79.64583333333333,24,87.6,67.0,False,False,False,False,False
2025-10-31,82.5625,24,87.1,78.7,False,False,False,False,False
2025-11-01,77.54583333333333,24,85.7,58.9,False,False,False,False,False
2025-11-02,77.95833333333333,24,88.2,58.0,False,False,False,False,False
2025-11-03,80.65416666666667,24,85.3,73.6,False,False,False,False,False
2025-11-04,78.65833333333333,24,84.8,71.6,False,False,False,False,False
2025-11-05,73.29583333333333,24,77.9,69.1,False,False,False,False,False
2025-11-06,78.39166666666667,24,86.1,72.9,False,False,False,False,False
2025-11-07,83.5,24,86.7,76.8,False,False,False,False,False
2025-11-08,80.41250000000001,24,86.6,67.9,False,False,False,False,False
2025-11-09,82.79166666666667,24,90.2,72.6,False,False,False,False,False
2025-11-10,84.875,24,86.6,82.8,False,False,False,False,False
2025-11-11,82.22083333333333,24,87.7,75.9,False,False,False,False,False
2025-11-12,79.1125,24,82.8,74.6,False,False,False,False,False
2025-11-13,80.15833333333333,24,87.8,69.3,False,False,False,False,False
2025-11-14,85.16250000000001,24,87.6,82.1,False,False,False,False,False
2025-11-15,84.64166666666667,24,86.6,81.8,False,False,False,False,False
2025-11-16,72.1125,24,86.1,52.9,False,False,False,False,False
2025-11-17,72.58333333333333,24,83.3,57.9,False,False,False,False,False
2025-11-18,83.4875,24,90.7,70.9,False,False,False,False,False
2025-11-19,80.22500000000001,24,90.3,68.4,False,False,False,False,False
2025-11-20,70.92916666666666,24,77.5,63.4,False,False,False,False,False
2025-11-21,77.45416666666667,24,86.9,56.8,False,False,False,False,False
2025-11-22,81.38333333333334,24,89.9,69.5,False,False,False,False,False
2025-11-23,79.64166666666667,24,90.2,59.7,False,False,False,False,False
2025-11-24,81.63333333333334,24,90.6,76.0,False,False,False,False,False
2025-11-25,77.85833333333333,24,83.3,72.5,False,False,False,False,False
2025-11-26,82.59166666666667,24,92.7,62.3,False,False,False,False,False
2025-11-27,87.2625,24,92.1,83.1,False,False,False,False,False
2025-11-28,79.94166666666666,24,86.3,65.7,False,False,False,False,False
2025-11-29,83.7375,24,88.1,76.6,False,False,False,False,False
2025-11-30,77.04166666666667,24,84.4,63.7,False,False,False,False,False
2025-12-01,85.8625,24,89.5,81.9,False,False,False,False,False
2025-12-02,84.26666666666667,24,90.1,74.2,False,False,False,False,False
2025-12-03,84.64999999999999,24,91.0,70.7,False,False,False,False,False
2025-12-04,86.25,24,90.8,82.2,False,False,False,False,False
2025-12-05,84.70833333333333,24,91.8,73.0,False,False,False,False,False
2025-12-06,80.54583333333333,24,88.0,74.7,False,False,False,False,False
2025-12-07,84.17916666666666,24,92.2,72.5,False,False,False,False,False
2025-12-08,84.05416666666666,24,90.2,78.7,False,False,False,False,False
2025-12-09,81.075,24,87.7,72.5,False,False,False,False,False
2025-12-10,76.15416666666667,24,84.3,63.3,False,False,False,False,False
2025-12-11,84.03333333333333,24,91.0,76.1,False,False,False,False,False
2025-12-12,85.27916666666667,24,89.6,79.7,False,False,False,False,False
2025-12-13,85.27499999999999,24,93.1,68.5,False,False,False,False,False
2025-12-14,82.6375,24,91.3,69.8,False,False,False,False,False
2025-12-15,81.52499999999999,24,85.2,77.6,False,False,False,False,False
2025-12-16,84.42916666666666,24,87.9,76.7,False,False,False,False,False
2025-12-17,87.375,24,97.7,79.6,False,False,False,False,False
2025-12-18,88.53333333333335,24,93.5,79.4,False,False,False,False,False
2025-12-19,76.7375,24,87.1,64.7,False,False,False,False,False
2025-12-20,86.3875,24,94.4,72.0,False,False,False,False,False
2025-12-21,91.62916666666666,24,94.4,85.9,False,False,False,False,False
2025-12-22,89.41666666666667,24,92.4,84.7,False,False,False,False,False
2025-12-23,80.02083333333333,24,90.2,75.0,False,False,False,False,False
2025-12-24,67.39999999999999,24,75.7,58.1,False,False,False,False,False
2025-12-25,64.14999999999999,24,73.1,47.1,False,False,False,False,False
2025-12-26,77.52083333333333,24,84.9,72.0,False,False,False,False,False
2025-12-27,81.46666666666667,24,88.9,74.4,False,False,False,False,False
2025-12-28,72.94166666666666,24,89.1,68.9,False,False,False,False,False
2025-12-29,73.94166666666666,24,85.5,68.5,False,False,False,False,False
2025-12-30,75.74583333333334,24,84.9,60.5,False,False,False,False,False
2025-12-31,90.49166666666667,24,94.2,84.2,False,False,False,False,False
